id,surface_form,start_pos,end_pos,type
https://digitalzibaldone.net/node/p2703_1,Bau.,982,986,LOC
https://digitalzibaldone.net/node/p2739_1,Ennio,34,39,LOC
https://digitalzibaldone.net/node/p2757_1,Retinere,157,165,LOC
https://digitalzibaldone.net/node/p2757_1,Retinentia,596,606,LOC
https://digitalzibaldone.net/node/p2761_1,Virgilio,154,162,LOC
https://digitalzibaldone.net/node/p2767_1,Giove,813,818,LOC
https://digitalzibaldone.net/node/p2786_1,Harpyiae,560,568,LOC
https://digitalzibaldone.net/node/p2790_1,Harpalice,55,64,LOC
https://digitalzibaldone.net/node/p2792_1,Harpyiae,245,253,LOC
https://digitalzibaldone.net/node/p2809_1,Monferrato,1700,1710,LOC
https://digitalzibaldone.net/node/p2825_1,Arianos,585,592,LOC
https://digitalzibaldone.net/node/p2876_2,Censorino,1180,1189,LOC
https://digitalzibaldone.net/node/p2876_2,Apuleio,1355,1362,LOC
https://digitalzibaldone.net/node/p2876_2,Vitruvio,1384,1392,LOC
https://digitalzibaldone.net/node/p2876_2,Marziano Capella,1414,1430,LOC
https://digitalzibaldone.net/node/p2876_2,Plinio,1485,1491,LOC
https://digitalzibaldone.net/node/p2876_2,Vitruvio,1647,1655,LOC
https://digitalzibaldone.net/node/p2923_3,Belle,564,569,LOC
https://digitalzibaldone.net/node/p2930_1,Pistare,202,209,LOC
https://digitalzibaldone.net/node/p2930_2,Pistus,67,73,LOC
https://digitalzibaldone.net/node/p2932_1,Pisare,1255,1261,LOC
https://digitalzibaldone.net/node/p2932_1,Varrone,1398,1405,LOC
https://digitalzibaldone.net/node/p2935_2,Caespitator,57,68,LOC
https://digitalzibaldone.net/node/p2967_1,Giove,1513,1518,LOC
https://digitalzibaldone.net/node/p2967_1,Giove,1609,1614,LOC
https://digitalzibaldone.net/node/p2974_3,Eructo,851,857,LOC
https://digitalzibaldone.net/node/p2977_1,Virgilio,2849,2857,LOC
https://digitalzibaldone.net/node/p2991_1,S,317,318,LOC
https://digitalzibaldone.net/node/p2991_1,S,500,501,LOC
https://digitalzibaldone.net/node/p2996_1,A,770,771,LOC
https://digitalzibaldone.net/node/p2996_1,Tollo,2128,2133,LOC
https://digitalzibaldone.net/node/p2998_3,Crepo,303,308,LOC
