par_id,surface,start,end,identifier,type,match,pattern
https://digitalzibaldone.net/node/p2703_1,Richelet,809,817,Q1236889,PER,exact,
https://digitalzibaldone.net/node/p2705_3,Perticari,589,598,Q3769747,PER,exact,
https://digitalzibaldone.net/node/p2705_3,Monti,623,628,Q723643,PER,exact,
https://digitalzibaldone.net/node/p2705_3,Locke,2172,2177,Q9353,PER,exact,
https://digitalzibaldone.net/node/p2709_1,Wieland,1309,1316,Q154010,PER,exact,
https://digitalzibaldone.net/node/p2715_2,Perticari,147,156,Q3769747,PER,exact,
https://digitalzibaldone.net/node/p2717_1,Fedro,262,267,Q554535,PER,exact,
https://digitalzibaldone.net/node/p2717_1,Fedro,398,403,Q554535,PER,exact,
https://digitalzibaldone.net/node/p2718_1,italia,1892,1898,Q38,LOC,exact,
https://digitalzibaldone.net/node/p2718_1,Perticari,2199,2208,Q3769747,PER,exact,
https://digitalzibaldone.net/node/p2721_1,Perticari,31,40,Q3769747,PER,exact,
https://digitalzibaldone.net/node/p2728_1,Giordani,1766,1774,Q1092339,PER,exact,
https://digitalzibaldone.net/node/p2728_1,Buffon,1812,1818,Q229264,PER,exact,
https://digitalzibaldone.net/node/p2728_1,Buffon,2656,2662,Q229264,PER,exact,
https://digitalzibaldone.net/node/p2728_1,Buffon,3153,3159,Q229264,PER,exact,
https://digitalzibaldone.net/node/p2728_1,Bailly,2201,2207,Q1685301,PER,exact,
https://digitalzibaldone.net/node/p2731_1,Ven.,208,212,Q641,LOC,exact,
https://digitalzibaldone.net/node/p2731_2,impero,493,499,Q2277,LOC,exact,
https://digitalzibaldone.net/node/p2731_2,impero,2104,2110,Q2277,LOC,exact,
https://digitalzibaldone.net/node/p2734_1,Pad.,363,367,Q617,LOC,exact,
https://digitalzibaldone.net/node/p2739_1,Rom.,220,224,Q220,LOC,exact,
https://digitalzibaldone.net/node/p2740_1,Plinio,4180,4186,Q82778,PER,exact,
https://digitalzibaldone.net/node/p2740_1,Simonide,4317,4325,Q273003,PER,exact,
https://digitalzibaldone.net/node/p2740_1,Palamede,4198,4206,Q252387,PER,exact,
https://digitalzibaldone.net/node/p2747_1,China,2979,2984,Q29520,LOC,exact,
https://digitalzibaldone.net/node/p2757_1,Venet.,282,288,Q641,LOC,exact,
https://digitalzibaldone.net/node/p2757_1,Cassiod.,269,277,Q192365,PER,exact,
https://digitalzibaldone.net/node/p2762_1,Omero,1912,1917,Q6691,PER,exact,
https://digitalzibaldone.net/node/p2762_1,Omero,1968,1973,Q6691,PER,exact,
https://digitalzibaldone.net/node/p2762_1,Omero,2096,2101,Q6691,PER,exact,
https://digitalzibaldone.net/node/p2762_1,Omero,2695,2700,Q6691,PER,exact,
https://digitalzibaldone.net/node/p2762_1,Virgilio,2338,2346,Q1398,PER,exact,
https://digitalzibaldone.net/node/p2762_1,Enea,1814,1818,Q82732,PER,exact,
https://digitalzibaldone.net/node/p2762_1,Enea,2375,2379,Q82732,PER,exact,
https://digitalzibaldone.net/node/p2762_1,Didone,2529,2535,Q905162,PER,exact,
https://digitalzibaldone.net/node/p2762_1,Chateaubriand,2587,2600,Q49767,PER,exact,
https://digitalzibaldone.net/node/p2762_1,Luciano,2715,2722,Q177847,PER,exact,
https://digitalzibaldone.net/node/p2767_1,Omero,2262,2267,Q6691,PER,exact,
https://digitalzibaldone.net/node/p2767_1,Achille,2298,2305,Q41746,PER,exact,
https://digitalzibaldone.net/node/p2767_1,Achille,2523,2530,Q41746,PER,exact,
https://digitalzibaldone.net/node/p2771_3,Senofon.,2548,2556,Q129772,PER,exact,
https://digitalzibaldone.net/node/p2774_1,Gell.,634,639,Q294800,PER,exact,
https://digitalzibaldone.net/node/p2776_1,Scap.,849,854,Q3179685,PER,exact,
https://digitalzibaldone.net/node/p2776_1,Cic.,2113,2117,Q1541,PER,exact,
https://digitalzibaldone.net/node/p2778_1,Ammon.,1690,1696,Q695923,PER,exact,
https://digitalzibaldone.net/node/p2778_1,Plat.,1742,1747,Q859,PER,exact,
https://digitalzibaldone.net/node/p2778_1,Demost.,1753,1760,Q117253,PER,exact,
https://digitalzibaldone.net/node/p2779_2,Pad.,487,491,Q617,LOC,exact,
https://digitalzibaldone.net/node/p2786_1,Scapula,2187,2194,Q3179685,PER,exact,
https://digitalzibaldone.net/node/p2786_1,Visconti,2057,2065,Q691834,PER,exact,
https://digitalzibaldone.net/node/p2786_1,Visconti,2231,2239,Q691834,PER,exact,
https://digitalzibaldone.net/node/p2786_1,Tucidide,1814,1822,Q41683,PER,exact,
https://digitalzibaldone.net/node/p2786_1,Platone,1828,1835,Q859,PER,exact,
https://digitalzibaldone.net/node/p2786_1,Tusano,2200,2206,Q21543031,PER,exact,
https://digitalzibaldone.net/node/p2788_1,Tusano,359,365,Q21543031,PER,exact,
https://digitalzibaldone.net/node/p2790_1,Esiodo,509,515,Q44233,PER,exact,
https://digitalzibaldone.net/node/p2790_1,Terra,551,556,Q93172,PER,exact,
https://digitalzibaldone.net/node/p2792_1,Amstel.,875,882,Q727,LOC,exact,
https://digitalzibaldone.net/node/p2792_1,Scapula,557,564,Q3179685,PER,exact,
https://digitalzibaldone.net/node/p2793_2,Fabric.,230,237,Q61894,PER,exact,
https://digitalzibaldone.net/node/p2793_2,Porfirio,2553,2561,Q203445,PER,exact,
https://digitalzibaldone.net/node/p2793_2,Holstenio,2626,2635,Q322331,PER,exact,
