par_id,surface,start,end,identifier,type,match,pattern
https://digitalzibaldone.net/node/p2700_1,Tiraboschi,1510,1520,Q978614,PER,exact,
https://digitalzibaldone.net/node/p2700_1,Perticari,1530,1539,Q3769747,PER,exact,
https://digitalzibaldone.net/node/p2705_1,Perticari,127,136,Q3769747,PER,exact,
https://digitalzibaldone.net/node/p2705_2,Perticari,33,42,Q3769747,PER,exact,
https://digitalzibaldone.net/node/p2708_1,Cartesio,0,8,Q9191,PER,exact,
https://digitalzibaldone.net/node/p2708_1,Cartesio,171,179,Q9191,PER,exact,
https://digitalzibaldone.net/node/p2708_1,Newton,426,432,Q935,PER,exact,
https://digitalzibaldone.net/node/p2708_1,Platone,591,598,Q859,PER,exact,
https://digitalzibaldone.net/node/p2715_1,Perticari,0,9,Q3769747,PER,exact,
https://digitalzibaldone.net/node/p2715_2,Petrarca,89,97,Q1401,PER,exact,
https://digitalzibaldone.net/node/p2715_2,Boccaccio,131,140,Q1402,PER,exact,
https://digitalzibaldone.net/node/p2717_1,Platone,271,278,Q859,PER,exact,
https://digitalzibaldone.net/node/p2717_1,Platone,439,446,Q859,PER,exact,
https://digitalzibaldone.net/node/p2717_1,Platone,589,596,Q859,PER,exact,
https://digitalzibaldone.net/node/p2717_1,Platone,1370,1377,Q859,PER,exact,
https://digitalzibaldone.net/node/p2717_1,Socrate,388,395,Q913,PER,exact,
https://digitalzibaldone.net/node/p2717_1,Socrate,516,523,Q913,PER,exact,
https://digitalzibaldone.net/node/p2717_1,Fedro,262,267,Q554535,PER,exact,
https://digitalzibaldone.net/node/p2717_1,Fedro,398,403,Q554535,PER,exact,
https://digitalzibaldone.net/node/p2717_1,Lisia,505,510,Q310164,PER,exact,
https://digitalzibaldone.net/node/p2718_1,Perticari,132,141,Q3769747,PER,exact,
https://digitalzibaldone.net/node/p2718_1,Perticari,2199,2208,Q3769747,PER,exact,
https://digitalzibaldone.net/node/p2721_1,Gelli,9,14,Q518160,PER,exact,
https://digitalzibaldone.net/node/p2721_1,Perticari,31,40,Q3769747,PER,exact,
https://digitalzibaldone.net/node/p2721_2,Perticari,195,204,Q3769747,PER,exact,
https://digitalzibaldone.net/node/p2721_3,Aristotele,0,10,Q868,PER,exact,
https://digitalzibaldone.net/node/p2721_3,Perticari,60,69,Q3769747,PER,exact,
https://digitalzibaldone.net/node/p2721_4,Cicerone,215,223,Q1541,PER,exact,
https://digitalzibaldone.net/node/p2722_1,Orazio,868,874,Q6197,PER,exact,
https://digitalzibaldone.net/node/p2723_1,Bembo,272,277,Q334188,PER,exact,
https://digitalzibaldone.net/node/p2723_1,Cicerone,464,472,Q1541,PER,exact,
https://digitalzibaldone.net/node/p2723_1,Orazio,477,483,Q6197,PER,exact,
https://digitalzibaldone.net/node/p2727_1,Cicerone,432,440,Q1541,PER,exact,
https://digitalzibaldone.net/node/p2728_1,Celso,1223,1228,Q312420,PER,exact,
https://digitalzibaldone.net/node/p2728_1,Celso,1439,1444,Q312420,PER,exact,
https://digitalzibaldone.net/node/p2728_1,Ippocrate,1354,1363,Q5264,PER,exact,
https://digitalzibaldone.net/node/p2728_1,Plinio,1500,1506,Q82778,PER,exact,
https://digitalzibaldone.net/node/p2728_1,Mela,1615,1619,Q297515,PER,exact,
https://digitalzibaldone.net/node/p2728_1,Solino,1621,1627,Q520487,PER,exact,
https://digitalzibaldone.net/node/p2728_1,Varrone,1629,1636,Q206119,PER,exact,
https://digitalzibaldone.net/node/p2728_1,Vegezio,1638,1645,Q4298,PER,exact,
https://digitalzibaldone.net/node/p2728_1,Columella,1647,1656,Q318317,PER,exact,
https://digitalzibaldone.net/node/p2728_1,Galileo,1671,1678,Q307,PER,exact,
https://digitalzibaldone.net/node/p2728_1,Giordani,1766,1774,Q1092339,PER,exact,
https://digitalzibaldone.net/node/p2728_1,Buffon,1812,1818,Q229264,PER,exact,
https://digitalzibaldone.net/node/p2728_1,Buffon,2656,2662,Q229264,PER,exact,
https://digitalzibaldone.net/node/p2728_1,Buffon,3153,3159,Q229264,PER,exact,
https://digitalzibaldone.net/node/p2728_1,Bailly,2201,2207,Q1685301,PER,exact,
https://digitalzibaldone.net/node/p2731_1,Speroni,192,199,Q352663,PER,exact,
https://digitalzibaldone.net/node/p2731_2,Tacito,147,153,Q2161,PER,exact,
https://digitalzibaldone.net/node/p2731_2,Appiano,322,329,Q190368,PER,exact,
https://digitalzibaldone.net/node/p2731_2,Dione,331,336,Q185223,PER,exact,
https://digitalzibaldone.net/node/p2731_2,Erodiano,338,346,Q313056,PER,exact,
https://digitalzibaldone.net/node/p2731_2,Procopio,429,437,Q186153,PER,exact,
https://digitalzibaldone.net/node/p2731_2,Agazia,439,445,Q233136,PER,exact,
https://digitalzibaldone.net/node/p2731_2,Zosimo,447,453,Q226858,PER,exact,
https://digitalzibaldone.net/node/p2731_2,Orosio,720,726,Q311456,PER,exact,
https://digitalzibaldone.net/node/p2734_1,S. Ilario,113,122,Q44344,PER,exact,
https://digitalzibaldone.net/node/p2734_1,S. Ilario,284,293,Q44344,PER,exact,
https://digitalzibaldone.net/node/p2735_1,Cic.,374,378,Q1541,PER,exact,
https://digitalzibaldone.net/node/p2735_1,Cicerone,944,952,Q1541,PER,exact,
https://digitalzibaldone.net/node/p2738_1,Chateaubriand,199,212,Q49767,PER,exact,
https://digitalzibaldone.net/node/p2738_1,Chateaubriand,606,619,Q49767,PER,exact,
https://digitalzibaldone.net/node/p2739_1,Ennio,34,39,Q47130,PER,exact,
https://digitalzibaldone.net/node/p2739_1,Cic.,181,185,Q1541,PER,exact,
https://digitalzibaldone.net/node/p2739_1,Mai,253,256,Q304825,PER,exact,
https://digitalzibaldone.net/node/p2740_1,Plinio,412,418,Q82778,PER,exact,
https://digitalzibaldone.net/node/p2740_1,Plinio,4180,4186,Q82778,PER,exact,
https://digitalzibaldone.net/node/p2740_1,Simonide,423,431,Q273003,PER,exact,
https://digitalzibaldone.net/node/p2740_1,Simonide,4317,4325,Q273003,PER,exact,
https://digitalzibaldone.net/node/p2740_1,Palamede,4198,4206,Q252387,PER,exact,
https://digitalzibaldone.net/node/p2757_1,Cassiodoro,181,191,Q192365,PER,exact,
https://digitalzibaldone.net/node/p2757_1,Cassiod.,269,277,Q192365,PER,exact,
https://digitalzibaldone.net/node/p2759_2,Omero,57,62,Q6691,PER,exact,
https://digitalzibaldone.net/node/p2759_2,Omero,972,977,Q6691,PER,exact,
https://digitalzibaldone.net/node/p2759_2,Virgilio,76,84,Q1398,PER,exact,
https://digitalzibaldone.net/node/p2759_2,Menelao,998,1005,Q171839,PER,exact,
https://digitalzibaldone.net/node/p2759_2,Agamennone,1070,1080,Q128176,PER,exact,
https://digitalzibaldone.net/node/p2761_1,Omero,101,106,Q6691,PER,exact,
https://digitalzibaldone.net/node/p2761_1,Omero,541,546,Q6691,PER,exact,
https://digitalzibaldone.net/node/p2761_1,Omero,862,867,Q6691,PER,exact,
https://digitalzibaldone.net/node/p2761_1,Virgilio,154,162,Q1398,PER,exact,
https://digitalzibaldone.net/node/p2761_1,Virgilio,375,383,Q1398,PER,exact,
https://digitalzibaldone.net/node/p2761_1,Virgilio,654,662,Q1398,PER,exact,
https://digitalzibaldone.net/node/p2761_1,Enea,233,237,Q82732,PER,exact,
https://digitalzibaldone.net/node/p2761_1,Enea,430,434,Q82732,PER,exact,
https://digitalzibaldone.net/node/p2761_1,Enea,745,749,Q82732,PER,exact,
https://digitalzibaldone.net/node/p2762_1,Omero,20,25,Q6691,PER,exact,
https://digitalzibaldone.net/node/p2762_1,Omero,737,742,Q6691,PER,exact,
https://digitalzibaldone.net/node/p2762_1,Omero,1701,1706,Q6691,PER,exact,
https://digitalzibaldone.net/node/p2762_1,Omero,1912,1917,Q6691,PER,exact,
https://digitalzibaldone.net/node/p2762_1,Omero,1968,1973,Q6691,PER,exact,
https://digitalzibaldone.net/node/p2762_1,Omero,2096,2101,Q6691,PER,exact,
https://digitalzibaldone.net/node/p2762_1,Omero,2695,2700,Q6691,PER,exact,
https://digitalzibaldone.net/node/p2762_1,Virgilio,520,528,Q1398,PER,exact,
https://digitalzibaldone.net/node/p2762_1,Virgilio,2338,2346,Q1398,PER,exact,
https://digitalzibaldone.net/node/p2762_1,Enea,892,896,Q82732,PER,exact,
https://digitalzibaldone.net/node/p2762_1,Enea,1120,1124,Q82732,PER,exact,
https://digitalzibaldone.net/node/p2762_1,Enea,1613,1617,Q82732,PER,exact,
https://digitalzibaldone.net/node/p2762_1,Enea,1814,1818,Q82732,PER,exact,
https://digitalzibaldone.net/node/p2762_1,Enea,2375,2379,Q82732,PER,exact,
https://digitalzibaldone.net/node/p2762_1,Didone,2529,2535,Q905162,PER,exact,
https://digitalzibaldone.net/node/p2762_1,Chateaubriand,2587,2600,Q49767,PER,exact,
https://digitalzibaldone.net/node/p2762_1,Luciano,2715,2722,Q177847,PER,exact,
https://digitalzibaldone.net/node/p2765_1,Omero,55,60,Q6691,PER,exact,
https://digitalzibaldone.net/node/p2767_1,Omero,7,12,Q6691,PER,exact,
https://digitalzibaldone.net/node/p2767_1,Omero,1520,1525,Q6691,PER,exact,
https://digitalzibaldone.net/node/p2767_1,Omero,1840,1845,Q6691,PER,exact,
https://digitalzibaldone.net/node/p2767_1,Omero,2262,2267,Q6691,PER,exact,
https://digitalzibaldone.net/node/p2767_1,Priamo,24,30,Q170473,PER,exact,
https://digitalzibaldone.net/node/p2767_1,Priamo,463,469,Q170473,PER,exact,
https://digitalzibaldone.net/node/p2767_1,Priamo,494,500,Q170473,PER,exact,
https://digitalzibaldone.net/node/p2767_1,Priamo,591,597,Q170473,PER,exact,
https://digitalzibaldone.net/node/p2767_1,Achille,42,49,Q41746,PER,exact,
https://digitalzibaldone.net/node/p2767_1,Achille,300,307,Q41746,PER,exact,
https://digitalzibaldone.net/node/p2767_1,Achille,1059,1066,Q41746,PER,exact,
https://digitalzibaldone.net/node/p2767_1,Achille,1571,1578,Q41746,PER,exact,
https://digitalzibaldone.net/node/p2767_1,Achille,1722,1729,Q41746,PER,exact,
https://digitalzibaldone.net/node/p2767_1,Achille,2298,2305,Q41746,PER,exact,
https://digitalzibaldone.net/node/p2767_1,Achille,2523,2530,Q41746,PER,exact,
https://digitalzibaldone.net/node/p2767_1,Teti,832,836,Q184437,PER,exact,
https://digitalzibaldone.net/node/p2770_1,Omero,22,27,Q6691,PER,exact,
https://digitalzibaldone.net/node/p2771_3,Senofon.,2548,2556,Q129772,PER,exact,
https://digitalzibaldone.net/node/p2776_1,Cic.,2113,2117,Q1541,PER,exact,
https://digitalzibaldone.net/node/p2786_1,Scapula,406,413,Q3179685,PER,exact,
https://digitalzibaldone.net/node/p2786_1,Scapula,2187,2194,Q3179685,PER,exact,
