par_id,surface,start,end,identifier,type,match,pattern
https://digitalzibaldone.net/node/p2700_1,Apologia di Dante,1541,1558,viaf1849165326510516290005,WORK,exact,
https://digitalzibaldone.net/node/p2703_1,la Crusca,969,978,Q4015911,WORK,exact,
https://digitalzibaldone.net/node/p2703_1,la Crusca,1282,1291,Q4015911,WORK,exact,
https://digitalzibaldone.net/node/p2703_1,Forcellini,1303,1313,Q15851274,WORK,exact,
https://digitalzibaldone.net/node/p2705_3,Locke,2172,2177,Q9353,PER,exact,
https://digitalzibaldone.net/node/p2705_3,Trattati,577,585,viaf1849165326510516290005,WORK,exact,
https://digitalzibaldone.net/node/p2705_3,Proposta,611,619,Q42194678,WORK,exact,
https://digitalzibaldone.net/node/p2717_1,Fedro,262,267,Q554535,PER,exact,
https://digitalzibaldone.net/node/p2717_1,Dialogo,376,383,Q555862,WORK,exact,
https://digitalzibaldone.net/node/p2717_1,Dialoghi,757,765,Q3026037,WORK,exact,
https://digitalzibaldone.net/node/p2718_1,italia,1892,1898,Q38,LOC,exact,
https://digitalzibaldone.net/node/p2718_1,Perticari,2199,2208,Q3769747,PER,exact,
https://digitalzibaldone.net/node/p2722_1,Lezioni sulle Doti di una colta favella,1194,1233,viaf90228090,WORK,exact,
https://digitalzibaldone.net/node/p2722_1,Lezioni,1419,1426,viaf90228090,WORK,exact,
https://digitalzibaldone.net/node/p2722_1,Lezioni,1563,1570,viaf90228090,WORK,exact,
https://digitalzibaldone.net/node/p2728_1,Buffon,1812,1818,Q229264,PER,exact,
https://digitalzibaldone.net/node/p2728_1,Buffon,2656,2662,Q229264,PER,exact,
https://digitalzibaldone.net/node/p2728_1,Buffon,3153,3159,Q229264,PER,exact,
https://digitalzibaldone.net/node/p2728_1,Bailly,2201,2207,Q1685301,PER,exact,
https://digitalzibaldone.net/node/p2728_1,Astronomia,2213,2223,viaf1934165326510716290002,WORK,exact,
https://digitalzibaldone.net/node/p2731_1,Ven.,208,212,Q641,LOC,exact,
https://digitalzibaldone.net/node/p2731_2,impero,493,499,Q2277,LOC,exact,
https://digitalzibaldone.net/node/p2731_2,impero,2104,2110,Q2277,LOC,exact,
https://digitalzibaldone.net/node/p2734_1,Europa latina,482,495,Q1064023,LOC,exact,
https://digitalzibaldone.net/node/p2734_1,Oriente,792,799,Q205653,LOC,exact,
https://digitalzibaldone.net/node/p2734_1,Oriente,832,839,Q205653,LOC,exact,
https://digitalzibaldone.net/node/p2734_1,Africano,396,404,Q317014,PER,exact,
https://digitalzibaldone.net/node/p2734_1,una Dissert.,297,309,zibbibl022,WORK,exact,
https://digitalzibaldone.net/node/p2734_1,opp.,276,280,zibbibl134,WORK,exact,
https://digitalzibaldone.net/node/p2734_1,opp.,332,336,zibbibl134,WORK,exact,
https://digitalzibaldone.net/node/p2734_1,Cronica,948,955,viaf2823954,WORK,exact,
https://digitalzibaldone.net/node/p2735_1,impero latino,880,893,Q2277,LOC,exact,
https://digitalzibaldone.net/node/p2738_1,René,357,361,Q1097238,WORK,exact,
https://digitalzibaldone.net/node/p2740_1,Plinio,4180,4186,Q82778,PER,exact,
https://digitalzibaldone.net/node/p2740_1,Simonide,4317,4325,Q273003,PER,exact,
https://digitalzibaldone.net/node/p2740_1,Palamede,4198,4206,Q252387,PER,exact,
https://digitalzibaldone.net/node/p2747_1,China,2979,2984,Q29520,LOC,exact,
https://digitalzibaldone.net/node/p2757_1,De artibus ac disciplinis liberalium litterarum.,192,240,Q3799231,WORK,exact,
https://digitalzibaldone.net/node/p2757_1,il Forcell.,581,592,Q15851274,WORK,exact,
https://digitalzibaldone.net/node/p2757_1,Il Glossario,608,620,Q1240983,WORK,exact,
https://digitalzibaldone.net/node/p2762_1,Omero,1912,1917,Q6691,PER,exact,
https://digitalzibaldone.net/node/p2762_1,Omero,1968,1973,Q6691,PER,exact,
https://digitalzibaldone.net/node/p2762_1,Omero,2096,2101,Q6691,PER,exact,
https://digitalzibaldone.net/node/p2762_1,Omero,2695,2700,Q6691,PER,exact,
