id,surface_form,start_pos,end_pos,type
https://digitalzibaldone.net/node/p2700_1,Lettere nazionali,985,1002,opera
https://digitalzibaldone.net/node/p2700_1,Dante,1553,1558,persona
https://digitalzibaldone.net/node/p2702_1,uomo,248,252,persona
https://digitalzibaldone.net/node/p2702_1,uomo,631,635,persona
https://digitalzibaldone.net/node/p2702_1,uomo,1065,1069,persona
https://digitalzibaldone.net/node/p2703_1,Forcellini,1303,1313,persona
https://digitalzibaldone.net/node/p2705_1,Dante,149,154,persona
https://digitalzibaldone.net/node/p2709_1,Danischmend,1336,1347,persona
https://digitalzibaldone.net/node/p2712_1,filosofia moderna,16,33,opera
https://digitalzibaldone.net/node/p2712_1,filosofia moderna,503,520,opera
https://digitalzibaldone.net/node/p2712_1,filosofia moderna,1792,1809,opera
https://digitalzibaldone.net/node/p2712_1,filosofo,1915,1923,persona
https://digitalzibaldone.net/node/p2715_2,Dante,271,276,persona
https://digitalzibaldone.net/node/p2715_3,ciascheduno scrittore,967,988,persona
https://digitalzibaldone.net/node/p2715_3,ciascheduno scrittore,1185,1206,persona
https://digitalzibaldone.net/node/p2717_1,Fedro,262,267,opera
https://digitalzibaldone.net/node/p2721_2,loc. cit.,205,214,opera
https://digitalzibaldone.net/node/p2734_1,Storia Ecclesiastica,10,30,opera
https://digitalzibaldone.net/node/p2738_1,romanzo,230,237,opera
https://digitalzibaldone.net/node/p2738_1,René,357,361,persona
https://digitalzibaldone.net/node/p2739_1,Forcell.,45,53,opera
https://digitalzibaldone.net/node/p2747_1,uomo,779,783,persona
https://digitalzibaldone.net/node/p2747_1,uomo,1586,1590,persona
https://digitalzibaldone.net/node/p2750_1,nazione,405,412,luogo
https://digitalzibaldone.net/node/p2755_1,scrittore italiano,406,424,persona
https://digitalzibaldone.net/node/p2755_1,Corpus Domini,1298,1311,opera
https://digitalzibaldone.net/node/p2757_1,Forcellini,143,153,opera
https://digitalzibaldone.net/node/p2757_1,Albinus,418,425,persona
https://digitalzibaldone.net/node/p2759_1,campagna,26,34,luogo
https://digitalzibaldone.net/node/p2771_1,vol. 1,256,262,opera
https://digitalzibaldone.net/node/p2775_1,Scapula,734,741,opera
https://digitalzibaldone.net/node/p2776_1,Scap.,849,854,opera
https://digitalzibaldone.net/node/p2779_1,teoria de' continuativi,79,102,opera
https://digitalzibaldone.net/node/p2780_1,Forcellini,234,244,persona
https://digitalzibaldone.net/node/p2781_1,madre,141,146,persona
https://digitalzibaldone.net/node/p2783_2,sascrita,211,219,opera
https://digitalzibaldone.net/node/p2786_1,Scapula,406,413,opera
https://digitalzibaldone.net/node/p2786_1,Forcell.,548,556,opera
https://digitalzibaldone.net/node/p2788_1,Tusano,359,365,luogo
https://digitalzibaldone.net/node/p2788_1,Etym.,398,403,opera
https://digitalzibaldone.net/node/p2788_1,Etimologico,692,703,opera
https://digitalzibaldone.net/node/p2788_1,Parche,952,958,opera
https://digitalzibaldone.net/node/p2790_1,Forcell.,43,51,opera
https://digitalzibaldone.net/node/p2791_1,autore,219,225,persona
https://digitalzibaldone.net/node/p2792_1,Forcell.,233,241,opera
https://digitalzibaldone.net/node/p2792_1,Scapula,557,564,opera
https://digitalzibaldone.net/node/p2792_2,Forcellini,321,331,opera
https://digitalzibaldone.net/node/p2793_2,B. G.,238,243,luogo
https://digitalzibaldone.net/node/p2796_1,Eπιτάϕιος,486,495,persona
https://digitalzibaldone.net/node/p2796_1,Γάζης,517,522,luogo
https://digitalzibaldone.net/node/p2796_1,B. G.,630,635,luogo
https://digitalzibaldone.net/node/p2799_1,B. G.,812,817,luogo
https://digitalzibaldone.net/node/p2800_1,sapiente,89,97,persona
