par_id,surface,start,end,identifier,type,match,pattern
https://digitalzibaldone.net/node/p2700_1,Perticari,1530,1539,Q3769747,PER,exact,
https://digitalzibaldone.net/node/p2703_1,Richelet,809,817,Q1236889,PER,exact,
https://digitalzibaldone.net/node/p2705_1,Perticari,127,136,Q3769747,PER,exact,
https://digitalzibaldone.net/node/p2705_2,Perticari,33,42,Q3769747,PER,exact,
https://digitalzibaldone.net/node/p2705_3,Perticari,589,598,Q3769747,PER,exact,
https://digitalzibaldone.net/node/p2715_1,Perticari,0,9,Q3769747,PER,exact,
https://digitalzibaldone.net/node/p2715_2,Perticari,147,156,Q3769747,PER,exact,
https://digitalzibaldone.net/node/p2717_1,Fedro,262,267,Q554535,PER,exact,
https://digitalzibaldone.net/node/p2717_1,Fedro,398,403,Q554535,PER,exact,
https://digitalzibaldone.net/node/p2718_1,Perticari,132,141,Q3769747,PER,exact,
https://digitalzibaldone.net/node/p2718_1,Perticari,2199,2208,Q3769747,PER,exact,
https://digitalzibaldone.net/node/p2721_1,Gelli,9,14,Q518160,PER,exact,
https://digitalzibaldone.net/node/p2721_1,Perticari,31,40,Q3769747,PER,exact,
https://digitalzibaldone.net/node/p2721_2,Perticari,195,204,Q3769747,PER,exact,
https://digitalzibaldone.net/node/p2721_3,Perticari,60,69,Q3769747,PER,exact,
https://digitalzibaldone.net/node/p2722_1,Abate Colombo,1175,1188,Q19357820,PER,exact,
https://digitalzibaldone.net/node/p2722_1,Abate Colombo,1339,1352,Q19357820,PER,exact,
https://digitalzibaldone.net/node/p2728_1,Platone,532,539,Q859,PER,exact,
https://digitalzibaldone.net/node/p2728_1,Aristotele,603,613,Q868,PER,exact,
https://digitalzibaldone.net/node/p2728_1,Mela,1615,1619,Q297515,PER,exact,
https://digitalzibaldone.net/node/p2728_1,Columella,1647,1656,Q318317,PER,exact,
https://digitalzibaldone.net/node/p2728_1,Galileo,1671,1678,Q307,PER,exact,
https://digitalzibaldone.net/node/p2728_1,Bailly,2201,2207,Q1685301,PER,exact,
https://digitalzibaldone.net/node/p2731_1,Ven.,208,212,Q641,LOC,exact,
https://digitalzibaldone.net/node/p2731_1,Speroni,192,199,Q352663,PER,exact,
https://digitalzibaldone.net/node/p2731_2,impero,493,499,Q2277,LOC,exact,
https://digitalzibaldone.net/node/p2731_2,impero,2104,2110,Q2277,LOC,exact,
https://digitalzibaldone.net/node/p2731_2,grecia,1569,1575,Q11772,LOC,exact,
https://digitalzibaldone.net/node/p2731_2,grecia,1879,1885,Q11772,LOC,exact,
https://digitalzibaldone.net/node/p2731_2,Erodoto,952,959,Q26825,PER,exact,
https://digitalzibaldone.net/node/p2734_1,Pad.,363,367,Q617,LOC,exact,
https://digitalzibaldone.net/node/p2734_1,Oriente,792,799,Q205653,LOC,exact,
https://digitalzibaldone.net/node/p2734_1,Oriente,832,839,Q205653,LOC,exact,
https://digitalzibaldone.net/node/p2734_1,grecia,893,899,Q11772,LOC,exact,
https://digitalzibaldone.net/node/p2734_1,Africano,396,404,Q317014,PER,exact,
https://digitalzibaldone.net/node/p2735_1,impero latino,880,893,Q2277,LOC,exact,
https://digitalzibaldone.net/node/p2735_1,Cic.,374,378,Q1541,PER,exact,
