par_id,surface,start,end,identifier,type,match,pattern

https://digitalzibaldone.net/node/p3000_2,Platone,474,481,Q859,PER,exact,

https://digitalzibaldone.net/node/p3000_2,Astii,498,503,Q77636,PER,exact,

https://digitalzibaldone.net/node/p3000_2,Astio,623,628,Q77636,PER,exact,

https://digitalzibaldone.net/node/p3000_2,Sofista,486,493,Q471715,WORK,exact,

https://digitalzibaldone.net/node/p3001_1,Forcell.,126,134,Q15851274,WORK,exact,

https://digitalzibaldone.net/node/p3001_1,Gloss.,172,178,Q1240983,WORK,exact,

https://digitalzibaldone.net/node/p3001_2,la Crusca,60,69,Q4015911,WORK,exact,

https://digitalzibaldone.net/node/p3001_2,Forcell.,448,456,Q15851274,WORK,exact,

https://digitalzibaldone.net/node/p3001_2,Glossar.,459,467,Q1240983,WORK,exact,

https://digitalzibaldone.net/node/p3001_3,Festo,548,553,Q302723,PER,exact,

https://digitalzibaldone.net/node/p3001_3,Forc.,508,513,Q550353,PER,exact,

https://digitalzibaldone.net/node/p3001_3,Forc.,828,833,Q550353,PER,exact,

https://digitalzibaldone.net/node/p3001_3,Forc.,865,870,Q550353,PER,exact,

https://digitalzibaldone.net/node/p3001_3,Forc.,1057,1062,Q550353,PER,exact,

https://digitalzibaldone.net/node/p3001_3,Forc.,2781,2786,Q550353,PER,exact,

https://digitalzibaldone.net/node/p3001_3,Forc.,3396,3401,Q550353,PER,exact,

https://digitalzibaldone.net/node/p3001_3,Livio,1974,1979,Q2039,PER,exact,

https://digitalzibaldone.net/node/p3001_3,Plinio,2765,2771,Q82778,PER,exact,

https://digitalzibaldone.net/node/p3001_3,Plinio,3052,3058,Q82778,PER,exact,

https://digitalzibaldone.net/node/p3001_3,Plinio,3200,3206,Q82778,PER,exact,

https://digitalzibaldone.net/node/p3001_3,Apollo,2921,2927,Q37340,PER,exact,

https://digitalzibaldone.net/node/p3001_3,Apollo,3145,3151,Q37340,PER,exact,

https://digitalzibaldone.net/node/p3001_3,Prassitele,3181,3191,Q105290,PER,exact,

https://digitalzibaldone.net/node/p3001_3,Forcell.,56,64,Q15851274,WORK,exact,

https://digitalzibaldone.net/node/p3001_3,Forcell.,1394,1402,Q15851274,WORK,exact,

https://digitalzibaldone.net/node/p3001_3,Forcell.,2051,2059,Q15851274,WORK,exact,

https://digitalzibaldone.net/node/p3001_3,Forcell.,2665,2673,Q15851274,WORK,exact,

https://digitalzibaldone.net/node/p3004_1,Seneca,145,151,Q2054,PER,exact,

https://digitalzibaldone.net/node/p3004_1,Seneca,662,668,Q2054,PER,exact,

https://digitalzibaldone.net/node/p3004_1,Oraz.,224,229,Q6197,PER,exact,

https://digitalzibaldone.net/node/p3004_1,Claudiano,711,720,Q205947,PER,exact,

https://digitalzibaldone.net/node/p3004_1,Forc.,165,170,Q15851274,WORK,exact,

https://digitalzibaldone.net/node/p3004_1,Sat.,230,234,Q1226154,WORK,exact,

https://digitalzibaldone.net/node/p3005_1,Cang.,170,175,Q442240,PER,exact,

https://digitalzibaldone.net/node/p3005_1,Gloss.,163,169,Q1240983,WORK,exact,

https://digitalzibaldone.net/node/p3005_1,Gloss.,371,377,Q1240983,WORK,exact,

https://digitalzibaldone.net/node/p3005_1,la Crusca,347,356,Q4015911,WORK,exact,

https://digitalzibaldone.net/node/p3005_1,il Forc.,360,368,Q15851274,WORK,exact,

https://digitalzibaldone.net/node/p3005_2,Salvini,505,512,Q349065,PER,exact,

https://digitalzibaldone.net/node/p3005_2,Crus.,609,614,Q4015911,WORK,exact,

https://digitalzibaldone.net/node/p3005_2,Crusca,776,782,Q4015911,WORK,exact,

https://digitalzibaldone.net/node/p3005_2,Gloss.,797,803,Q1240983,WORK,exact,

https://digitalzibaldone.net/node/p3006_1,Forcellini,69,79,Q15851274,WORK,exact,

https://digitalzibaldone.net/node/p3006_1,Gloss.,98,104,Q1240983,WORK,exact,

https://digitalzibaldone.net/node/p3008_1,Ariosto,240,247,Q48900,PER,exact,

https://digitalzibaldone.net/node/p3008_1,la Crusca,256,265,Q4015911,WORK,exact,

https://digitalzibaldone.net/node/p3010_1,italia,2025,2031,Q38,LOC,exact,

https://digitalzibaldone.net/node/p3010_1,italia,4480,4486,Q38,LOC,exact,

https://digitalzibaldone.net/node/p3010_1,Grecia,2515,2521,Q11772,LOC,exact,

https://digitalzibaldone.net/node/p3010_1,grecia,4525,4531,Q11772,LOC,exact,

https://digitalzibaldone.net/node/p3010_1,Perticari,544,553,Q3769747,PER,exact,

https://digitalzibaldone.net/node/p3010_1,Dante,1937,1942,Q1067,PER,exact,

https://digitalzibaldone.net/node/p3010_1,Dante,2148,2153,Q1067,PER,exact,

https://digitalzibaldone.net/node/p3010_1,Dante,3324,3329,Q1067,PER,exact,

https://digitalzibaldone.net/node/p3010_1,Dante,4450,4455,Q1067,PER,exact,

https://digitalzibaldone.net/node/p3010_1,Dante,4714,4719,Q1067,PER,exact,

https://digitalzibaldone.net/node/p3010_1,Dante,4969,4974,Q1067,PER,exact,

https://digitalzibaldone.net/node/p3010_1,Omero,2372,2377,Q6691,PER,exact,

https://digitalzibaldone.net/node/p3010_1,Omero,2526,2531,Q6691,PER,exact,

https://digitalzibaldone.net/node/p3010_1,Omero,2773,2778,Q6691,PER,exact,

https://digitalzibaldone.net/node/p3010_1,Omero,2836,2841,Q6691,PER,exact,

https://digitalzibaldone.net/node/p3010_1,Omero,3085,3090,Q6691,PER,exact,

https://digitalzibaldone.net/node/p3010_1,Omero,3260,3265,Q6691,PER,exact,

https://digitalzibaldone.net/node/p3010_1,Omero,3476,3481,Q6691,PER,exact,

https://digitalzibaldone.net/node/p3010_1,Omero,4308,4313,Q6691,PER,exact,

https://digitalzibaldone.net/node/p3010_1,Omero,4516,4521,Q6691,PER,exact,

https://digitalzibaldone.net/node/p3010_1,Saffo,3433,3438,Q17892,PER,exact,

https://digitalzibaldone.net/node/p3010_1,Teocrito,3440,3448,Q219484,PER,exact,

https://digitalzibaldone.net/node/p3010_1,Wetstenio,4611,4620,Q55996246,PER,exact,

https://digitalzibaldone.net/node/p3010_1,Fazio degli Uberti,4819,4837,Q1399161,PER,exact,

https://digitalzibaldone.net/node/p3010_1,Federico Frezzi,4864,4879,Q2034402,PER,exact,

https://digitalzibaldone.net/node/p3010_1,Varano,4919,4925,Q3611259,PER,exact,

https://digitalzibaldone.net/node/p3010_1,Petrarca,4948,4956,Q1401,PER,exact,

https://digitalzibaldone.net/node/p3010_1,Apologia,555,563,viaf1849165326510516290005,WORK,exact,

https://digitalzibaldone.net/node/p3010_1,Laerz.,4600,4606,Q1282359,WORK,exact,

https://digitalzibaldone.net/node/p3010_1,Quadriregio,4852,4863,viaf202979076,WORK,exact,

https://digitalzibaldone.net/node/p3017_1,M. Dow,296,302,Q2833104,PER,exact,

https://digitalzibaldone.net/node/p3017_1,"l'Encyclop. méthodique, Grammaire et littérature, article Samskret",193,259,Q1340217,WORK,exact,

https://digitalzibaldone.net/node/p3018_1,Venez.,278,284,Q641,LOC,exact,

https://digitalzibaldone.net/node/p3018_1,Rom.,510,514,Q220,LOC,exact,

https://digitalzibaldone.net/node/p3018_1,europa,624,630,Q46,LOC,exact,

https://digitalzibaldone.net/node/p3018_1,Filippo Sassetti,81,97,Q1413989,PER,exact,

https://digitalzibaldone.net/node/p3018_1,Filippo Sassetti,372,388,Q1413989,PER,exact,

https://digitalzibaldone.net/node/p3018_1,Luigi Alamanni,190,204,Q104145408,PER,exact,

https://digitalzibaldone.net/node/p3018_1,Tiraboschi,404,414,Q978614,PER,exact,

https://digitalzibaldone.net/node/p3018_1,Sassetti,476,484,Q1413989,PER,exact,

https://digitalzibaldone.net/node/p3018_1,P. Paolino da S. Bartolommeo,752,780,Q154827,PER,exact,

https://digitalzibaldone.net/node/p3018_1,Orazione,58,66,zibbibl068,WORK,exact,

https://digitalzibaldone.net/node/p3018_1,Orazione,359,367,zibbibl068,WORK,exact,

https://digitalzibaldone.net/node/p3018_1,Prose fiorentine,239,255,viaf9836658,WORK,exact,

https://digitalzibaldone.net/node/p3018_1,Storia della letterat. ital.,421,449,viaf202963757,WORK,exact,

https://digitalzibaldone.net/node/p3018_1,lettere,459,466,Q19135842,WORK,exact,

https://digitalzibaldone.net/node/p3018_1,Bibliot. ital.,782,796,zibbibl147,WORK,exact,

https://digitalzibaldone.net/node/p3018_2,Cang.,230,235,Q442240,PER,exact,

https://digitalzibaldone.net/node/p3018_2,Gloss.,223,229,Q1240983,WORK,exact,

https://digitalzibaldone.net/node/p3020_2,Stazio,385,391,Q243203,PER,exact,

https://digitalzibaldone.net/node/p3020_2,Fedro,614,619,Q52166,PER,exact,

https://digitalzibaldone.net/node/p3020_2,Forc.,755,760,Q550353,PER,exact,

https://digitalzibaldone.net/node/p3020_2,Forcell.,442,450,Q15851274,WORK,exact,

https://digitalzibaldone.net/node/p3023_1,Venanzio Fortunato,22,40,Q44934,PER,exact,

https://digitalzibaldone.net/node/p3023_1,Cang.,63,68,Q442240,PER,exact,

https://digitalzibaldone.net/node/p3023_1,Venanz. Fortun.,571,586,Q44934,PER,exact,

https://digitalzibaldone.net/node/p3023_1,Forcell.,45,53,Q15851274,WORK,exact,

https://digitalzibaldone.net/node/p3023_1,Forcell.,656,664,Q15851274,WORK,exact,

https://digitalzibaldone.net/node/p3023_1,Gloss.,56,62,Q1240983,WORK,exact,

https://digitalzibaldone.net/node/p3023_1,Gloss.,670,676,Q1240983,WORK,exact,

https://digitalzibaldone.net/node/p3026_1,S. Giacomo,637,647,Q43999,PER,exact,

https://digitalzibaldone.net/node/p3027_1,Volta,456,461,Q680,PER,exact,

https://digitalzibaldone.net/node/p3027_2,Cic.,46,50,Q1541,PER,exact,

https://digitalzibaldone.net/node/p3027_2,San Giacomo,2003,2014,Q43999,PER,exact,

https://digitalzibaldone.net/node/p3027_2,Vecchiezza,57,67,Q1051232,WORK,exact,

https://digitalzibaldone.net/node/p3029_1,San Giacomo,246,257,Q43999,PER,exact,

https://digitalzibaldone.net/node/p3032_1,Glossario,442,451,Q1240983,WORK,exact,

https://digitalzibaldone.net/node/p3032_1,Glossario,554,563,Q1240983,WORK,exact,

https://digitalzibaldone.net/node/p3037_3,S. Giacomo,504,514,Q43999,PER,exact,

https://digitalzibaldone.net/node/p3039_1,S. Giacomo,586,596,Q43999,PER,exact,

https://digitalzibaldone.net/node/p3041_1,grecia,634,640,Q11772,LOC,exact,

https://digitalzibaldone.net/node/p3041_1,grecia,2559,2565,Q11772,LOC,exact,

https://digitalzibaldone.net/node/p3041_1,grecia,3160,3166,Q11772,LOC,exact,

https://digitalzibaldone.net/node/p3041_1,Atene,2614,2619,Q844930,LOC,exact,

https://digitalzibaldone.net/node/p3041_1,Atene,3172,3177,Q844930,LOC,exact,

https://digitalzibaldone.net/node/p3041_1,Omero,106,111,Q6691,PER,exact,

https://digitalzibaldone.net/node/p3041_1,Omero,1038,1043,Q6691,PER,exact,

https://digitalzibaldone.net/node/p3041_1,Omero,1568,1573,Q6691,PER,exact,

https://digitalzibaldone.net/node/p3041_1,Omero,1704,1709,Q6691,PER,exact,

https://digitalzibaldone.net/node/p3041_1,Sofocle,1886,1893,Q7235,PER,exact,

https://digitalzibaldone.net/node/p3041_1,Sofocle,2267,2274,Q7235,PER,exact,

https://digitalzibaldone.net/node/p3041_1,Frinico,2138,2145,Q349889,PER,exact,

https://digitalzibaldone.net/node/p3041_1,Fozio,2155,2160,Q243187,PER,exact,

https://digitalzibaldone.net/node/p3041_1,Eschilo,2258,2265,Q40939,PER,exact,

https://digitalzibaldone.net/node/p3041_1,Euripide,2276,2284,Q48305,PER,exact,

