id,text
https://digitalzibaldone.net/node/p2700_1,"La cagione per cui negli antichissimi scrittori latini si trova maggiore conformità e di voci e di modi colla lingua italiana, che non se ne trova negli scrittori latini dell'aureo secolo, e tanto maggiore quanto sono più antichi, si è che i primi scrittori di una lingua, mentre non v'è ancora lingua illustre, o non è abbastanza formata, divisa dalla plebea, fatta propria della scrittura, usano un più gran numero di voci, frasi, forme plebee, idiotismi ec. che non fanno gli scrittori seguenti; sono in somma più vicini al plebeo da cui le lingue scritte per necessità incominciano, e da cui si vanno dividendo solamente appoco appoco, usano una più gran parte della lingua plebea ch'è la sola ch'esista allora nella nazione, o che ﻿ 2701 non è abbastanza distinta dalla lingua nobile e cortigiana ec. sì perchè quella lingua che si parla (com'è la cortigiana) tien sempre più o meno della plebea; sì perchè allora i cortigiani ec. non hanno l'esempio e la coltura derivante dalle Lettere nazionali e dalla lingua nazionale scritta, per parlare molto diversamente dalla plebe. Ora l'unica lingua che possano seguire e prendere in mano i primi scrittori di una lingua, si è la parlata, giacchè la scritta ancor non esiste. E siccome la lingua italiana e le sue sorelle non derivano dal latino scritto ma dal parlato, e questo in gran parte non illustre, ma principalmente dal plebeo e volgare, quindi la molta conformità di queste nostre lingue cogli antichissimi e primi scrittori latini. Vedi un luogo di Tiraboschi appresso Perticari, Apologia di Dante, capo 43. pag. 430. (20. Maggio 1823)."
https://digitalzibaldone.net/node/p2702_1,"﻿ 2702 Materia della pigrizia non sono propriamente le azioni faticose, ma quelle, faticose o no, nelle quali non è piacere presente, o vogliamo dire opinione di piacere. Niuno è pigro al bere o al mangiare. Lo studio è cosa faticosissima. Ma se l'uomo vi prova piacere, ancorchè pigro ad ogni altra cosa, non sarà pigro a studiare, anzi travaglierà nello studio gl'interi giorni. E forse la massima parte delle persone assolutamente studiose, sono infingarde, e pure nello studio operano e si affaticano continuamente. Il fine dei pensieri e delle azioni dell'uomo è sempre e solo il piacere. Ma i mezzi di conseguir quello che l'uomo si propone come piacere, ora hanno piacere in se stessi, ora no. Questi ultimi sono materia della pigrizia, ancorchè domandino pochissima fatica, ancorchè il piacere a cui condurrebbero sia vicinissimo e prontissimo e certissimo, ancorchè l'uomo faccia molta stima di questo piacere e lo desideri, ancorchè finalmente il fine al quale questi mezzi conducono sia necessario, o molto ﻿ 2703 utile ad ottenere altri piaceri. Così l'uomo si astiene di comparire a una festa (dove crede che si sarebbe trovato con piacere) per non assettarsi; e se si fosse trovato all'ordine, o se non se gli fosse richiesto d'assettarsi, sarebbe andato alla festa: la qual era pure un piacer vicino e pronto, e che si otteneva certamente con un'ora di pochissima fatica. Così la pigrizia ritiene ancora da quei travagli che sono necessari a procacciarsi il mangiare e il bere, perchè essi in se non hanno piacere. Così da cento altre azioni utili, cioè conducenti più o men tosto al piacere (giacchè questo è il significato di utile), ma non piacevoli in se: e tanto più quanto più è lontano il piacere ch'esse procacciano, e quanto elle sono più faticose, più lunghe, e meno piacevoli. (20. Maggio 1823.)."
https://digitalzibaldone.net/node/p2703_1,"La voce popolare bobò che significa presso di noi uno spauracchio de' fanciulli simile al μορμώ ec. dei greci, alle Lammie de' latini ec. ﻿ 2704 (V. il mio Saggio sugli errori popolari) non è altro che un sostantivo formato dalle due voci bau bau (colla solita mutazione dell'au in o), o piuttosto le stesse due voci sostantivate, e ridotte a significare una persona o spettro che manda fuori quelle voci bau bau. Le quali sono voci antichissime e comuni ai greci che con essi[esse] esprimevano l'abbaiare dei cani, e quindi fecero il verbo βαΰζειν; ai latini che ne fecero nello stesso senso il verbo baubari, e a noi che ne abbiamo fatto baiare e quindi abbaiare (se pur questi verbi non vengono dal suddetto latino), onde il francese antico abaïer e il moderno aboyer de' quali verbi vedi il Dizionario di Richelet. {Vedi anche la pag. 2811-13.} Ma dall'esprimere la voce de' cani, le parole bau bau passarono a significare una voce che spaventasse i fanciulli. {V. la Crusca in Bau.} Quindi il nostro Bobò sostantivo di persona. Presso i francesi bobo è voce {parimente} puerile che significa un petit mal, cioè quello che le nostre balie dicono bua, la qual ﻿ 2705 voce fu pur delle balie latine, ma con altro significato, cioè con quello che le nostre dicono bumbù, o come ha la Crusca, bombo. V. Forcellini. I Glossari non hanno nulla al proposito. (20. Maggio 1823)."
https://digitalzibaldone.net/node/p2705_1,"Di alcune cagioni che anche ne' bassi tempi poterono introdurre vocaboli e modi greci nel volgare o ne' volgari d'Italia, vedi Perticari Apologia di Dante, capo 39. p. 386. (21. Maggio 1823.)."
https://digitalzibaldone.net/node/p2705_2,"Dell'antico volgare latino, vedi Perticari Degli scrittori del 300. lib. 1. cap. 5. 6. 7. (21. Maggio 1823.)."
https://digitalzibaldone.net/node/p2705_3,"È pur doloroso che i filosofi e le persone che cercano di essere utili o all'umanità o alle nazioni, sieno obbligate a spendere nel distruggere un errore o nello spiantare un abuso quel tempo che avrebbono potuto dispensare nell'insegnare o propagare una nuova verità, o nell'introdurre o divulgare una buona usanza. E veramente a prima vista può parer poco degno di un grande ﻿ 2706 intelletto, e poco utile, o se non altro, di seconda o terza classe nell'ordine de' libri utili, un libro, tutta la cui utilità si riduca a distruggere uno o più errori. (Tali sono p. e. i due Trattati di Perticari, e tutta la Proposta di Monti). Ma se guarderemo più sottilmente, troveremo che i progressi dello spirito umano, e di ciascuno individuo in particolare, consistono la più parte nell'avvedersi de' suoi errori passati. E le grandi scoperte per lo più non sono altro che scoperte di grandi errori, i quali se non fossero stati, nè quelle (che si chiamano, scoperte di grandi verità) avrebbero avuto luogo, nè i filosofi che le fecero avrebbero alcuna fama. Così dico delle grandi utilità recate ai costumi, alle usanze ec. Non sono, per lo più, altro se non correzioni di grandi abusi. Lo spirito umano è tutto pieno di errori, la vita umana di male usanze. La maggiore e la principal parte delle utilità che si possono recare agli uomini, consiste nel disingannarli e nel correggerli, piuttosto che nell'insegnare ﻿ 2707 e nel bene accostumare, benchè quelle operazioni bene spesso, anzi ordinariamente, ricevano il nome di queste. La maggior parte de' libri, chiamati universalmente utili, antichi o moderni, non lo sono e non lo furono, se non perchè distrussero o distruggono errori, gastigarono o gastigano abusi. In somma la loro utilità non consiste per lo più nel porre, ma nel togliere, o dagl'intelletti o dalla vita. Grandissima parte de' nostri errori scoperti o da scoprirsi, sono o furono così naturali, così universali, così segreti, così propri del comune modo di vedere, che a scoprirli si richiedeva o si richiede un'altissima sapienza, una somma finezza e acutezza d'ingegno, una vastissima dottrina, insomma un gran genio. Qual è la principale scoperta di Locke, se non la falsità delle idee innate? Ma qual perspicacia d'intelletto, qual profondità ed assiduità di osservazione, qual sottigliezza di raziocinio non era ﻿ 2708 necessaria ad avvedersi di questo inganno degli uomini, universalissimo, naturalissimo, antichissimo, anzi nato nel genere umano, e sempre nascente in ciascuno individuo, insieme colle prime riflessioni del pensiero sopra se stesso, e col primo uso della logica? E pure che infinita catena di errori nascevano da questo principio! Grandissima parte de' quali ancor vive, e negli stessi filosofi, ancorchè il principio sia distrutto. Ma le conseguenze di questa distruzione, sono ancora pochissimo conosciute (rispetto alla loro ampiezza e moltiplicità), e i grandi progressi che dee fare lo spirito umano in séguito e in virtù di questa distruzione, non debbono consistere essi medesimi in altro che in seguitare a distruggere."
https://digitalzibaldone.net/node/p2708_1,"Cartesio distrusse gli errori de' peripatetici. In questo egli fu grande, e lo spirito umano deve una gran parte de' suoi progressi moderni al disinganno proccuratogli da Cartesio. Ma quando questi volle insegnare e fabbricare, il suo sistema ﻿ 2709 positivo che cosa fu? Sarebbe egli grande, se la sua gloria riposasse sull'edifizio da lui posto, e non sulle ruine di quello de' peripatetici? Discorriamo allo stesso modo di Newton, il cui sistema positivo che già vacilla anche nelle scuole, non ha potuto mai essere per i veri e profondi filosofi altro che un'ipotesi, e una favola, come Platone chiamava il suo sistema delle idee, e gli altri particolari {o secondari e subordinati} sistemi o supposizioni da lui immaginate, esposte e seguite. (21. Maggio. 1823.)."
https://digitalzibaldone.net/node/p2709_1,"Paragonando la filosofia antica colla moderna, si trova che questa è tanto superiore a quella, principalmente perchè i filosofi antichi volevano tutti insegnare e fabbricare: laddove la filosofia moderna non fa ordinariamente altro che disingannare e atterrare. Il che se gli antichi tal volta facevano, niuno però era che in questo caso non istimasse suo debito e suo interesse il sostituire {#1. V. p. 3469.} Così fecero anche nella {prima} restaurazione della filosofia Cartesio e Newton. Ma i filosofi ﻿ 2710 moderni, sempre togliendo, niente sostituiscono. E questo è il vero modo di filosofare, non già, come si dice, perchè la debolezza del nostro intelletto c'impedisce di trovare il vero positivo, ma perchè in effetto la cognizione del vero non è altro che lo spogliarsi degli errori, e sapientissimo è quello che sa vedere le cose che gli stanno davanti agli occhi, senza prestar loro le qualità ch'esse non hanno. La natura ci sta tutta spiegata davanti, nuda ed aperta. Per ben conoscerla non è bisogno alzare alcun velo che la cuopra: è bisogno rimuovere gl'impedimenti e le alterazioni che sono nei nostri occhi e nel nostro intelletto; e queste, fabbricateci e cagionateci da noi col nostro raziocinio. Quindi è che i più semplici più sanno: che la semplicità, come dice un filosofo tedesco, (Wieland [Storia del saggio Danischmend]) è sottilissima, che i fanciulli e i selvaggi più vergini vincono di sapienza le persone più addottrinate: cioè più mescolate di elementi stranieri al loro intelletto. ﻿ 2711 Di qui si conferma quel mio principio che la sommità della sapienza consiste nel conoscere la sua propria inutilità pp. 448-50 pp. 491-94 pp. 2668-69, e come gli uomini sarebbero {già} sapientissimi s'ella mai non fosse nata: e la sua maggiore utilità, {+o per lo meno il suo primo e proprio scopo,} nel ricondurre {l'intelletto umano} (s'è possibile) {appresso a poco} a quello stato in cui era prima del di lei nascimento. E quello ch'io dico qui dell'intelletto, dico altrove, e qui ridico, anche per rispetto alla vita, e a tutto quello che appartiene all'uomo, e che ha qualsivoglia relazione colla sapienza. (21. Maggio 1823.)."
https://digitalzibaldone.net/node/p2711_1,"I filosofi antichi seguivano {la speculazione,} l'immaginazione e il raziocinio. I moderni l'osservazione e l'esperienza. (E questa è la gran diversità fra la filosofia antica e la moderna). Ora quanto più osservano tanto più errori scuoprono negli uomini, più o meno antichi, più o meno universali, propri del popolo, de' filosofi, o di ambedue. Così lo spirito umano fa progressi: e tutte le scoperte fondate sulla nuda osservazione delle cose, ﻿ 2712 non fanno quasi altro che convincerci de' nostri errori, e delle false opinioni da noi prese e formate e create col nostro proprio raziocinio o naturale o coltivato e (come si dice) istruito. Più oltre di questo non si va. Ogni passo della sapienza moderna svelle un errore; non pianta niuna verità, (se non che tali {tuttogiorno} si chiamano le proposizioni, {i dogmi, i sistemi} in sostanza negativi). Dunque se l'uomo non avesse errato, sarebbe già sapientissimo, e giunto a quella meta a cui la filosofia moderna cammina con tanto sudore e difficoltà. Ma chi non ragiona, non erra. Dunque chi non ragiona, o per dirlo alla francese, non pensa, è sapientissimo. Dunque sapientissimi furono gli uomini prima della nascita della sapienza, e del raziocinio sulle cose: e sapientissimo è il fanciullo, e il selvaggio della California, che non conosce il pensare. (21. Maggio 1823.)."
https://digitalzibaldone.net/node/p2712_1,"Ho detto che la filosofia moderna, in luogo degli errori che sterpa, non pianta nessuna ﻿ 2713 verità positiva. Intendo verità semplicemente nuove; verità di cui vi fosse alcun bisogno, che avessero alcun valore, alcuno splendore, che meritassero di essere annunziate e affermate, che non fossero al tutto frivole e puerili, che non fossero manifestissime e conseguenti per se medesime, se gli errori contrarii non avessero avuto luogo, o non esistessero oggidì nelle menti degli uomini. Per esempio la filosofia moderna afferma che tutte le idee dell'uomo procedono dai sensi. Questa può parere una proposizione positiva. Ma ella sarebbe frivola, se non avesse esistito l'errore delle idee innate; come sarebbe frivolo l'affermare che il sole riscalda, perchè niuno ha creduto che il sole non riscaldasse, o affermato che il sole raffredda. Ma se questo fosse avvenuto, allora neanche quella verità o proposizione, che il sole riscalda, sarebbe tenuta frivola. Di più l'intenzione e lo spirito di quella proposizione che tutte le nostre idee vengono dai ﻿ 2714 sensi, è veramente negativo, ed essa proposizione è come se dicesse, L'uomo non riceve nessuna idea se non per mezzo dei sensi; perch'ella mira espressamente ed unicamente ad escludere quell'{antica} proposizione positiva che l'uomo riceve alcune idee per altro mezzo che per quello dei sensi; ed è stata dettata dalla sottile speculazione di chi ben guardando nel proprio intelletto s'avvide che niuna idea gli era mai pervenuta fuori del ministerio dei sensi. Questo è un procedere affatto negativo, sì nella scoperta, sì ancora nell'enunciazione, perchè infatti da principio quella verità fu annunziata come negazione dell'errore contrario che allora sussisteva. Così discorrete d'infinite altre proposizioni o dogmi ec. della filosofia moderna, che hanno aspetto di positivi, ma che nello spirito, nella sostanza, nello scopo, e nel processo che il filosofo ha tenuto per iscoprirli, sono, o certo originalmente ﻿ 2715 furono, negativi. (22. Maggio 1823.)."
