id,surface_form,start_pos,end_pos,type
https://digitalzibaldone.net/node/p2700_1,Tiraboschi,1510,1520,PER
https://digitalzibaldone.net/node/p2700_1,Perticari,1530,1539,PER
https://digitalzibaldone.net/node/p2700_1,Dante,1553,1558,PER
https://digitalzibaldone.net/node/p2703_1,Richelet,809,817,WORK
https://digitalzibaldone.net/node/p2703_1,Crusca,972,978,WORK
https://digitalzibaldone.net/node/p2703_1,Forcellini,1303,1313,PER
https://digitalzibaldone.net/node/p2705_1,Perticari,127,136,PER
https://digitalzibaldone.net/node/p2705_1,Apologia di Dante,137,154,WORK
https://digitalzibaldone.net/node/p2705_2,Perticari,33,42,PER
https://digitalzibaldone.net/node/p2705_2,Degli scrittori del 300,43,66,WORK
https://digitalzibaldone.net/node/p2705_2,lib. 1. cap. 5. 6. 7.,68,89,WORK
https://digitalzibaldone.net/node/p2705_2,Maggio,95,101,LOC
https://digitalzibaldone.net/node/p2705_3,Trattati di Perticari,577,598,WORK
https://digitalzibaldone.net/node/p2705_3,Proposta di Monti,611,628,WORK
https://digitalzibaldone.net/node/p2705_3,Locke,2172,2177,PER
https://digitalzibaldone.net/node/p2708_1,Cartesio,0,8,PER
https://digitalzibaldone.net/node/p2708_1, ,8,9,LOC
https://digitalzibaldone.net/node/p2708_1,Cartesio,171,179,PER
https://digitalzibaldone.net/node/p2708_1,Newton,426,432,PER
https://digitalzibaldone.net/node/p2708_1,Platone,591,598,PER
https://digitalzibaldone.net/node/p2709_1,Storia del saggio Danischmend,1318,1347,WORK
https://digitalzibaldone.net/node/p2715_2,Perticari Degli Scritt.,147,170,WORK
https://digitalzibaldone.net/node/p2715_2,Dante,271,276,PER
https://digitalzibaldone.net/node/p2715_3,greca,1445,1450,LOC
https://digitalzibaldone.net/node/p2715_3,greche,1527,1533,WORK
https://digitalzibaldone.net/node/p2715_3,latine,1598,1604,WORK
https://digitalzibaldone.net/node/p2717_1,Fedro,262,267,WORK
https://digitalzibaldone.net/node/p2717_1,Platone,271,278,PER
https://digitalzibaldone.net/node/p2717_1,Lisia,505,510,PER
https://digitalzibaldone.net/node/p2717_1,Socrate,516,523,PER
https://digitalzibaldone.net/node/p2717_1,Dialoghi,757,765,WORK
https://digitalzibaldone.net/node/p2717_1,Platone,1370,1377,PER
https://digitalzibaldone.net/node/p2718_1,Perticari,132,141,PER
https://digitalzibaldone.net/node/p2718_1,Scritt. del 300,155,170,WORK
