id,surface_form,start_pos,end_pos,type
https://digitalzibaldone.net/node/p2700_1,Tiraboschi,1510,1520,PER
https://digitalzibaldone.net/node/p2700_1,Perticari,1530,1539,PER
https://digitalzibaldone.net/node/p2700_1,Dante,1553,1558,PER
https://digitalzibaldone.net/node/p2703_1,Saggio sugli errori popolari,156,184,WORK
https://digitalzibaldone.net/node/p2703_1,Dizionario di Richelet,795,817,WORK
https://digitalzibaldone.net/node/p2703_1,Crusca,972,978,WORK
https://digitalzibaldone.net/node/p2703_1,Forcellini,1303,1313,WORK
https://digitalzibaldone.net/node/p2705_1,Perticari Apologia di Dante,127,154,WORK
https://digitalzibaldone.net/node/p2705_2,Perticari,33,42,PER
https://digitalzibaldone.net/node/p2705_2,Degli scrittori,43,58,PER
https://digitalzibaldone.net/node/p2705_2,Maggio,95,101,PER
https://digitalzibaldone.net/node/p2705_3,Perticari,589,598,PER
https://digitalzibaldone.net/node/p2705_3,Monti,623,628,PER
https://digitalzibaldone.net/node/p2705_3,Locke,2172,2177,PER
https://digitalzibaldone.net/node/p2708_1,Cartesio,0,8,PER
https://digitalzibaldone.net/node/p2708_1,Newton,426,432,PER
https://digitalzibaldone.net/node/p2708_1,Platone,591,598,PER
https://digitalzibaldone.net/node/p2709_1,Cartesio,473,481,PER
https://digitalzibaldone.net/node/p2709_1,Newton,484,490,PER
https://digitalzibaldone.net/node/p2709_1,Wieland,1309,1316,PER
https://digitalzibaldone.net/node/p2709_1,Storia del saggio Danischmend,1318,1347,WORK
https://digitalzibaldone.net/node/p2712_1,oggi,455,459,LOC
https://digitalzibaldone.net/node/p2715_1,Scritt. del 300,17,32,WORK
https://digitalzibaldone.net/node/p2715_2,Petrarca,89,97,PER
https://digitalzibaldone.net/node/p2715_2,Boccaccio,131,140,PER
https://digitalzibaldone.net/node/p2715_2,Perticari,147,156,PER
https://digitalzibaldone.net/node/p2715_2,Dante,271,276,PER
https://digitalzibaldone.net/node/p2715_3,lingua francese,38,53,WORK
https://digitalzibaldone.net/node/p2715_3,scrittura,537,546,WORK
https://digitalzibaldone.net/node/p2715_3,lingua,809,815,WORK
https://digitalzibaldone.net/node/p2715_3,scritture,822,831,WORK
https://digitalzibaldone.net/node/p2715_3,lingua greca,1438,1450,WORK
https://digitalzibaldone.net/node/p2717_1,Fedro,262,267,WORK
https://digitalzibaldone.net/node/p2717_1,Platone,271,278,PER
https://digitalzibaldone.net/node/p2717_1,Lisia,505,510,PER
