id,surface_form,start_pos,end_pos,type
https://digitalzibaldone.net/node/p2700_1,Tiraboschi,1510,1520,WORK
https://digitalzibaldone.net/node/p2700_1,Apologia di Dante,1541,1558,WORK
https://digitalzibaldone.net/node/p2703_1,Richelet,809,817,WORK
https://digitalzibaldone.net/node/p2703_1,Forcellini,1303,1313,PER
https://digitalzibaldone.net/node/p2705_1,Perticari Apologia di Dante,127,154,WORK
https://digitalzibaldone.net/node/p2705_2,Perticari,33,42,PER
https://digitalzibaldone.net/node/p2705_3,Trattati di Perticari,577,598,WORK
https://digitalzibaldone.net/node/p2705_3,Proposta di Monti,611,628,WORK
https://digitalzibaldone.net/node/p2705_3,Locke,2172,2177,PER
https://digitalzibaldone.net/node/p2708_1,Cartesio,0,8,PER
https://digitalzibaldone.net/node/p2708_1,Cartesio,171,179,PER
https://digitalzibaldone.net/node/p2708_1,Newton,426,432,PER
https://digitalzibaldone.net/node/p2708_1,Platone,591,598,PER
https://digitalzibaldone.net/node/p2709_1,Wieland,1309,1316,PER
https://digitalzibaldone.net/node/p2709_1,Storia del saggio Danischmend,1318,1347,WORK
https://digitalzibaldone.net/node/p2715_1,Perticari,0,9,PER
https://digitalzibaldone.net/node/p2715_1,greca,111,116,PER
https://digitalzibaldone.net/node/p2715_1,Maggio,123,129,LOC
https://digitalzibaldone.net/node/p2715_2,Petrarca,89,97,PER
https://digitalzibaldone.net/node/p2715_2,Boccaccio,131,140,PER
https://digitalzibaldone.net/node/p2715_2,Perticari,147,156,PER
https://digitalzibaldone.net/node/p2715_2,Dante,271,276,PER
https://digitalzibaldone.net/node/p2715_3,lingua francese,38,53,WORK
https://digitalzibaldone.net/node/p2715_3,io,339,341,PER
https://digitalzibaldone.net/node/p2715_3,altrove,1298,1305,LOC
https://digitalzibaldone.net/node/p2715_3,io,1509,1511,PER
https://digitalzibaldone.net/node/p2715_3,io,1656,1658,PER
https://digitalzibaldone.net/node/p2717_1,Fedro,262,267,WORK
https://digitalzibaldone.net/node/p2717_1,Platone,271,278,PER
https://digitalzibaldone.net/node/p2717_1,greca,1345,1350,LOC
https://digitalzibaldone.net/node/p2717_1,Platone,1370,1377,LOC
https://digitalzibaldone.net/node/p2718_1,Perticari,132,141,PER
https://digitalzibaldone.net/node/p2718_1,loc. cit.,2209,2218,WORK
https://digitalzibaldone.net/node/p2721_3,Aristotele,0,10,PER
https://digitalzibaldone.net/node/p2721_3,Perticari,60,69,PER
https://digitalzibaldone.net/node/p2721_4,Cicerone de finibus,215,234,WORK
https://digitalzibaldone.net/node/p2721_4,l. 3,235,239,LOC
https://digitalzibaldone.net/node/p2721_4,c. 1-2,241,247,LOC
https://digitalzibaldone.net/node/p2721_4,24. Maggio,250,260,LOC
https://digitalzibaldone.net/node/p2721_4,1823,261,265,LOC
https://digitalzibaldone.net/node/p2722_1,Lezioni sulle Doti di una colta favella,1194,1233,WORK
https://digitalzibaldone.net/node/p2722_1,Parma,1355,1360,LOC
https://digitalzibaldone.net/node/p2722_1,Giuseppe Paganino,1365,1382,PER
https://digitalzibaldone.net/node/p2723_1,Cicerone,464,472,WORK
https://digitalzibaldone.net/node/p2723_1,Orazio,477,483,PER
https://digitalzibaldone.net/node/p2725_1,arte di stile,138,151,WORK
https://digitalzibaldone.net/node/p2725_1,scienza dello stile,945,964,WORK
https://digitalzibaldone.net/node/p2725_1,arte,1055,1059,WORK
https://digitalzibaldone.net/node/p2725_1,maestri,1937,1944,PER
https://digitalzibaldone.net/node/p2725_1,scienziati,2083,2093,PER
https://digitalzibaldone.net/node/p2727_1,Cicerone,432,440,PER
https://digitalzibaldone.net/node/p2727_1,Di più,685,691,WORK
https://digitalzibaldone.net/node/p2728_1,Platone,532,539,PER
https://digitalzibaldone.net/node/p2728_1,Aristotele,603,613,PER
https://digitalzibaldone.net/node/p2728_1,Teofrasto,619,628,PER
https://digitalzibaldone.net/node/p2728_1,Celso,1223,1228,PER
https://digitalzibaldone.net/node/p2728_1,Ippocrate,1354,1363,PER
https://digitalzibaldone.net/node/p2728_1,Plinio,1500,1506,PER
https://digitalzibaldone.net/node/p2728_1,Mela,1615,1619,PER
https://digitalzibaldone.net/node/p2728_1,Solino,1621,1627,PER
https://digitalzibaldone.net/node/p2728_1,Varrone,1629,1636,PER
https://digitalzibaldone.net/node/p2728_1,Vegezio,1638,1645,PER
https://digitalzibaldone.net/node/p2728_1,Columella,1647,1656,PER
https://digitalzibaldone.net/node/p2728_1,Galileo,1671,1678,PER
https://digitalzibaldone.net/node/p2728_1,Giordani,1766,1774,PER
https://digitalzibaldone.net/node/p2728_1,Buffon,1812,1818,PER
https://digitalzibaldone.net/node/p2728_1,Bailly,2201,2207,PER
https://digitalzibaldone.net/node/p2731_1,Buffon,787,793,PER
https://digitalzibaldone.net/node/p2731_2,Tacito,147,153,PER
https://digitalzibaldone.net/node/p2731_2,Appiano,322,329,PER
https://digitalzibaldone.net/node/p2731_2,Dione,331,336,PER
https://digitalzibaldone.net/node/p2731_2,Erodiano,338,346,PER
https://digitalzibaldone.net/node/p2731_2,Procopio,429,437,PER
https://digitalzibaldone.net/node/p2731_2,Agazia,439,445,PER
https://digitalzibaldone.net/node/p2731_2,Zosimo,447,453,PER
https://digitalzibaldone.net/node/p2731_2,Ammiano,679,686,PER
https://digitalzibaldone.net/node/p2731_2,Orosio,720,726,PER
https://digitalzibaldone.net/node/p2731_2,Erodoto,952,959,PER
https://digitalzibaldone.net/node/p2734_1,S. Ilario,113,122,PER
https://digitalzibaldone.net/node/p2734_1,S. Atanas,340,349,PER
https://digitalzibaldone.net/node/p2734_1,Prospero,578,586,PER
https://digitalzibaldone.net/node/p2734_1,Isidoro,588,595,PER
https://digitalzibaldone.net/node/p2734_1,Omero,722,727,PER
https://digitalzibaldone.net/node/p2734_1,Menandro,732,740,PER
https://digitalzibaldone.net/node/p2734_1,Samuele Aniese,959,973,PER
https://digitalzibaldone.net/node/p2735_1,Cic.,374,378,PER
https://digitalzibaldone.net/node/p2735_1,Orat. pro Archia poeta,380,402,WORK
https://digitalzibaldone.net/node/p2735_1,greca,756,761,LOC
https://digitalzibaldone.net/node/p2735_1,francese,814,822,LOC
https://digitalzibaldone.net/node/p2735_1,Cic.,944,948,PER
https://digitalzibaldone.net/node/p2738_1,Chateaubriand,199,212,PER
https://digitalzibaldone.net/node/p2738_1,René,357,361,WORK
https://digitalzibaldone.net/node/p2738_1,Chateaubriand,606,619,PER
https://digitalzibaldone.net/node/p2738_1,Cristianesimo,681,694,LOC
https://digitalzibaldone.net/node/p2738_1,temporale,793,802,LOC
https://digitalzibaldone.net/node/p2739_1,Ennio,34,39,PER
https://digitalzibaldone.net/node/p2739_1,Cic.,181,185,PER
https://digitalzibaldone.net/node/p2739_1,Mai.,253,257,PER
https://digitalzibaldone.net/node/p2740_1,Plinio,412,418,PER
https://digitalzibaldone.net/node/p2740_1,Simonide,423,431,PER
https://digitalzibaldone.net/node/p2740_1,Palamede,4198,4206,PER
https://digitalzibaldone.net/node/p2745_1,alfabeti,23,31,WORK
https://digitalzibaldone.net/node/p2745_1,quel,151,155,PER
https://digitalzibaldone.net/node/p2747_1,l'uomo,777,783,PER
https://digitalzibaldone.net/node/p2747_1,messicani,1358,1367,PER
https://digitalzibaldone.net/node/p2747_1,selvaggi,1412,1420,PER
https://digitalzibaldone.net/node/p2747_1,chinesi,1426,1433,PER
https://digitalzibaldone.net/node/p2751_1,appartenenti,66,78,PER
https://digitalzibaldone.net/node/p2751_1,alfabeto fenicio,325,341,WORK
https://digitalzibaldone.net/node/p2757_1,Cassiodoro De artibus ac disciplinis liberalium litterarum,181,239,WORK
https://digitalzibaldone.net/node/p2757_1,de Musica,254,263,WORK
https://digitalzibaldone.net/node/p2757_1,Albinus,418,425,PER
https://digitalzibaldone.net/node/p2757_1,Roma,513,517,LOC
https://digitalzibaldone.net/node/p2757_1,Il Glossario,608,620,WORK
https://digitalzibaldone.net/node/p2757_2,Virgilio,846,854,PER
https://digitalzibaldone.net/node/p2759_2,Omero,57,62,WORK
https://digitalzibaldone.net/node/p2759_2,Omero,972,977,PER
https://digitalzibaldone.net/node/p2759_2,Menelao,998,1005,PER
https://digitalzibaldone.net/node/p2759_2,Agamennone,1070,1080,PER
https://digitalzibaldone.net/node/p2761_1,Omero,101,106,WORK
https://digitalzibaldone.net/node/p2761_1,Virgilio,154,162,PER
https://digitalzibaldone.net/node/p2761_1,Virgilio,375,383,PER
https://digitalzibaldone.net/node/p2761_1,Enea,430,434,PER
https://digitalzibaldone.net/node/p2761_1,Omero,541,546,WORK
https://digitalzibaldone.net/node/p2761_1,Virgilio,654,662,WORK
https://digitalzibaldone.net/node/p2761_1,Enea,745,749,PER
https://digitalzibaldone.net/node/p2762_1,Omero,20,25,PER
https://digitalzibaldone.net/node/p2762_1,Virgilio,520,528,PER
https://digitalzibaldone.net/node/p2762_1,Chateaubriand,2587,2600,PER
https://digitalzibaldone.net/node/p2762_1,Luciano,2715,2722,PER
https://digitalzibaldone.net/node/p2765_1,Omero,55,60,WORK
https://digitalzibaldone.net/node/p2765_1,gli antichi,386,397,PER
https://digitalzibaldone.net/node/p2765_1,gli antichi,697,708,PER
https://digitalzibaldone.net/node/p2765_1,i nemici,834,842,PER
https://digitalzibaldone.net/node/p2765_1,gli antichi,968,979,PER
https://digitalzibaldone.net/node/p2765_1,gli antichi,1190,1201,PER
https://digitalzibaldone.net/node/p2765_1,gli antichi,1529,1540,PER
https://digitalzibaldone.net/node/p2765_1,i nemici,1701,1709,PER
https://digitalzibaldone.net/node/p2767_1,Omero,7,12,PER
https://digitalzibaldone.net/node/p2767_1,Achille,42,49,LOC
https://digitalzibaldone.net/node/p2767_1,Priamo,463,469,PER
https://digitalzibaldone.net/node/p2767_1,Achille,1059,1066,LOC
https://digitalzibaldone.net/node/p2767_1,Achille,1571,1578,LOC
https://digitalzibaldone.net/node/p2770_1,Omero,22,27,PER
https://digitalzibaldone.net/node/p2771_1,Caro lett.,241,251,WORK
https://digitalzibaldone.net/node/p2771_3,greca,61,66,WORK
https://digitalzibaldone.net/node/p2771_3,latina,127,133,WORK
https://digitalzibaldone.net/node/p2771_3,greco,1121,1126,LOC
https://digitalzibaldone.net/node/p2771_3,latino,1244,1250,LOC
https://digitalzibaldone.net/node/p2771_3,Senofon,2548,2555,PER
https://digitalzibaldone.net/node/p2774_1,μνάω,324,328,WORK
https://digitalzibaldone.net/node/p2774_1,V. Gell.,631,639,PER
https://digitalzibaldone.net/node/p2774_1,greco,703,708,LOC
https://digitalzibaldone.net/node/p2775_1,δίδωμι,234,240,WORK
https://digitalzibaldone.net/node/p2775_1,Scapula,734,741,PER
https://digitalzibaldone.net/node/p2775_1,πειράω,913,919,WORK
https://digitalzibaldone.net/node/p2775_1,πειράζω,921,928,WORK
https://digitalzibaldone.net/node/p2776_1,greca,149,154,LOC
https://digitalzibaldone.net/node/p2776_1,Cic.,2113,2117,PER
https://digitalzibaldone.net/node/p2776_1,p. 3695,2199,2206,LOC
https://digitalzibaldone.net/node/p2779_1,teoria de' continuativi,79,102,WORK
https://digitalzibaldone.net/node/p2779_1,greco,126,131,LOC
https://digitalzibaldone.net/node/p2779_2,Gramm. di Pad.,477,491,WORK
https://digitalzibaldone.net/node/p2780_1,Forcellini,234,244,WORK
https://digitalzibaldone.net/node/p2780_2,greco,93,98,PER
https://digitalzibaldone.net/node/p2780_2,latino,122,128,PER
https://digitalzibaldone.net/node/p2780_2,greco,244,249,PER
https://digitalzibaldone.net/node/p2783_1,Perticari Apologia,736,754,WORK
https://digitalzibaldone.net/node/p2784_1,ho,436,438,PER
https://digitalzibaldone.net/node/p2784_1,io,700,702,PER
https://digitalzibaldone.net/node/p2784_1,io,750,752,PER
https://digitalzibaldone.net/node/p2784_1,io,918,920,PER
https://digitalzibaldone.net/node/p2784_1,io,1012,1014,PER
https://digitalzibaldone.net/node/p2784_1,io,1103,1105,PER
https://digitalzibaldone.net/node/p2784_1,greco,1279,1284,LOC
https://digitalzibaldone.net/node/p2784_1,latino,1339,1345,LOC
https://digitalzibaldone.net/node/p2784_1,greco,1817,1822,WORK
https://digitalzibaldone.net/node/p2784_1,latino,2411,2417,WORK
https://digitalzibaldone.net/node/p2786_1,Visconti,744,752,PER
https://digitalzibaldone.net/node/p2786_1,Tucidide,1814,1822,WORK
https://digitalzibaldone.net/node/p2786_1,Platone,1828,1835,WORK
https://digitalzibaldone.net/node/p2786_1,Scapula,2187,2194,WORK
https://digitalzibaldone.net/node/p2786_1,Tusano,2200,2206,WORK
https://digitalzibaldone.net/node/p2786_1,Visconti,2231,2239,PER
https://digitalzibaldone.net/node/p2788_1,Tusano,359,365,WORK
https://digitalzibaldone.net/node/p2788_1,Visconti,738,746,PER
https://digitalzibaldone.net/node/p2788_1,Omero,879,884,PER
https://digitalzibaldone.net/node/p2788_1,Sofocle,1414,1421,PER
https://digitalzibaldone.net/node/p2788_1,Crus,1760,1764,PER
https://digitalzibaldone.net/node/p2790_1,Teogonia,191,199,WORK
https://digitalzibaldone.net/node/p2790_1,Dante,1264,1269,PER
https://digitalzibaldone.net/node/p2790_1,Iliade,1442,1448,WORK
https://digitalzibaldone.net/node/p2791_1,l'autore,217,225,PER
https://digitalzibaldone.net/node/p2792_1,Omero,300,305,PER
https://digitalzibaldone.net/node/p2792_1,Esiodo,310,316,PER
https://digitalzibaldone.net/node/p2792_1,Eustazio,538,546,PER
https://digitalzibaldone.net/node/p2792_1,Luciano,861,868,PER
https://digitalzibaldone.net/node/p2792_2,Aen.,52,56,WORK
https://digitalzibaldone.net/node/p2792_2,luogo,257,262,LOC
https://digitalzibaldone.net/node/p2792_2,Forcellini,321,331,WORK
https://digitalzibaldone.net/node/p2793_2,Coricio,131,138,PER
https://digitalzibaldone.net/node/p2793_2,Orazione εἰς Σοῦμμον στρατηλάτην,169,201,WORK
https://digitalzibaldone.net/node/p2793_2,Summum,205,211,LOC
https://digitalzibaldone.net/node/p2793_2,Fabric. B. G.,230,243,LOC
https://digitalzibaldone.net/node/p2793_2,vol. 8,255,261,LOC
https://digitalzibaldone.net/node/p2793_2,p. 869,263,269,LOC
https://digitalzibaldone.net/node/p2793_2,lib. 5,271,277,LOC
https://digitalzibaldone.net/node/p2793_2,cap. 31,279,286,LOC
https://digitalzibaldone.net/node/p2793_2,Porfirio,2553,2561,PER
https://digitalzibaldone.net/node/p2793_2,Vita di Plotino,2596,2611,WORK
https://digitalzibaldone.net/node/p2793_2,capo 17,2613,2620,LOC
https://digitalzibaldone.net/node/p2793_2,Holstenio de Vita et scriptis Porphyrii,2626,2665,WORK
https://digitalzibaldone.net/node/p2793_2,cap. 2,2666,2672,LOC
https://digitalzibaldone.net/node/p2793_2,Giugno,2679,2685,LOC
https://digitalzibaldone.net/node/p2793_2,1823,2687,2691,LOC
https://digitalzibaldone.net/node/p2796_2,Castiglione,57,68,PER
https://digitalzibaldone.net/node/p2796_2,letteratura,2357,2368,WORK
https://digitalzibaldone.net/node/p2799_1,Sesto Empirico,710,724,LOC
https://digitalzibaldone.net/node/p2799_1,Cizense,1098,1105,LOC
https://digitalzibaldone.net/node/p2799_1,Fabricio,1122,1130,PER
https://digitalzibaldone.net/node/p2804_1,Anacarsi,125,133,PER
https://digitalzibaldone.net/node/p2804_1,Tebe,2200,2204,LOC
https://digitalzibaldone.net/node/p2809_1,Crusca,1011,1017,WORK
https://digitalzibaldone.net/node/p2809_1,Torino,1203,1209,LOC
https://digitalzibaldone.net/node/p2809_1,Monferrato,1700,1710,LOC
https://digitalzibaldone.net/node/p2809_1,Magnifico di Roscoe,1753,1772,WORK
https://digitalzibaldone.net/node/p2811_1,Plutarco,247,255,PER
https://digitalzibaldone.net/node/p2811_2,Institutum,0,10,WORK
https://digitalzibaldone.net/node/p2811_2,Moeridis,25,33,PER
https://digitalzibaldone.net/node/p2811_2,Attici,96,102,PER
https://digitalzibaldone.net/node/p2811_2,Graeci,114,120,LOC
https://digitalzibaldone.net/node/p2811_2,Attico,238,244,WORK
https://digitalzibaldone.net/node/p2813_1,Virgilio,1146,1154,PER
https://digitalzibaldone.net/node/p2813_1,Aen,1155,1158,WORK
https://digitalzibaldone.net/node/p2815_1,Forcellini,230,240,PER
https://digitalzibaldone.net/node/p2815_1,Eneide,406,412,LOC
https://digitalzibaldone.net/node/p2815_1,Georg,440,445,LOC
https://digitalzibaldone.net/node/p2815_1,p. 1107,497,504,LOC
https://digitalzibaldone.net/node/p2815_1,p. 1140,505,512,LOC
https://digitalzibaldone.net/node/p2819_2,Forcellini,395,405,WORK
https://digitalzibaldone.net/node/p2819_2,Glossar,498,505,LOC
https://digitalzibaldone.net/node/p2820_2,Forcellini,525,535,WORK
https://digitalzibaldone.net/node/p2820_3,Forcellini,766,776,WORK
https://digitalzibaldone.net/node/p2821_2,Forcellini,323,333,LOC
https://digitalzibaldone.net/node/p2821_2,Confuto,337,344,WORK
https://digitalzibaldone.net/node/p2821_2,Futo,362,366,WORK
https://digitalzibaldone.net/node/p2821_2,funditare,454,463,WORK
https://digitalzibaldone.net/node/p2821_3,latino,146,152,WORK
https://digitalzibaldone.net/node/p2821_3,greco,249,254,WORK
https://digitalzibaldone.net/node/p2821_3,sascrito,280,288,WORK
https://digitalzibaldone.net/node/p2821_3,Catone,1376,1382,PER
https://digitalzibaldone.net/node/p2821_3,Catone,1463,1469,PER
https://digitalzibaldone.net/node/p2823_1,Forcellini,1004,1014,PER
https://digitalzibaldone.net/node/p2823_1,greco,1161,1166,LOC
https://digitalzibaldone.net/node/p2823_1,Dante,2157,2162,PER
https://digitalzibaldone.net/node/p2825_1,Fortunatianus,0,13,PER
https://digitalzibaldone.net/node/p2825_1,Honorii,17,24,PER
https://digitalzibaldone.net/node/p2825_1,Augustodunensis,28,43,PER
https://digitalzibaldone.net/node/p2825_1,Aquilejensis,133,145,LOC
https://digitalzibaldone.net/node/p2825_1,Hieronymo,219,228,PER
https://digitalzibaldone.net/node/p2825_1,V. C. Christianus Falsterus,466,493,PER
https://digitalzibaldone.net/node/p2825_1,Gellii,497,503,PER
https://digitalzibaldone.net/node/p2825_1,Tillemontius,617,629,PER
