id,surface,type,start_pos,end_pos,left_context,right_context
https://digitalzibaldone.net/node/p2700_1,Tiraboschi,PER,1510,1520,"La cagione per cui negli antichissimi scrittori latini si trova maggiore conformità e di voci e di modi colla lingua italiana, che non se ne trova negli scrittori latini dell'aureo secolo, e tanto maggiore quanto sono più antichi, si è che i primi scrittori di una lingua, mentre non v'è ancora lingua illustre, o non è abbastanza formata, divisa dalla plebea, fatta propria della scrittura, usano un più gran numero di voci, frasi, forme plebee, idiotismi ec. che non fanno gli scrittori seguenti; sono in somma più vicini al plebeo da cui le lingue scritte per necessità incominciano, e da cui si vanno dividendo solamente appoco appoco, usano una più gran parte della lingua plebea ch'è la sola ch'esista allora nella nazione, o che ﻿ 2701 non è abbastanza distinta dalla lingua nobile e cortigiana ec. sì perchè quella lingua che si parla (com'è la cortigiana) tien sempre più o meno della plebea; sì perchè allora i cortigiani ec. non hanno l'esempio e la coltura derivante dalle Lettere nazionali e dalla lingua nazionale scritta, per parlare molto diversamente dalla plebe. Ora l'unica lingua che possano seguire e prendere in mano i primi scrittori di una lingua, si è la parlata, giacchè la scritta ancor non esiste. E siccome la lingua italiana e le sue sorelle non derivano dal latino scritto ma dal parlato, e questo in gran parte non illustre, ma principalmente dal plebeo e volgare, quindi la molta conformità di queste nostre lingue cogli antichissimi e primi scrittori latini. Vedi un luogo di "," appresso Perticari, Apologia di Dante, capo 43. pag. 430. (20. Maggio 1823)."
https://digitalzibaldone.net/node/p2700_1,Perticari,PER,1530,1539,"La cagione per cui negli antichissimi scrittori latini si trova maggiore conformità e di voci e di modi colla lingua italiana, che non se ne trova negli scrittori latini dell'aureo secolo, e tanto maggiore quanto sono più antichi, si è che i primi scrittori di una lingua, mentre non v'è ancora lingua illustre, o non è abbastanza formata, divisa dalla plebea, fatta propria della scrittura, usano un più gran numero di voci, frasi, forme plebee, idiotismi ec. che non fanno gli scrittori seguenti; sono in somma più vicini al plebeo da cui le lingue scritte per necessità incominciano, e da cui si vanno dividendo solamente appoco appoco, usano una più gran parte della lingua plebea ch'è la sola ch'esista allora nella nazione, o che ﻿ 2701 non è abbastanza distinta dalla lingua nobile e cortigiana ec. sì perchè quella lingua che si parla (com'è la cortigiana) tien sempre più o meno della plebea; sì perchè allora i cortigiani ec. non hanno l'esempio e la coltura derivante dalle Lettere nazionali e dalla lingua nazionale scritta, per parlare molto diversamente dalla plebe. Ora l'unica lingua che possano seguire e prendere in mano i primi scrittori di una lingua, si è la parlata, giacchè la scritta ancor non esiste. E siccome la lingua italiana e le sue sorelle non derivano dal latino scritto ma dal parlato, e questo in gran parte non illustre, ma principalmente dal plebeo e volgare, quindi la molta conformità di queste nostre lingue cogli antichissimi e primi scrittori latini. Vedi un luogo di Tiraboschi appresso ",", Apologia di Dante, capo 43. pag. 430. (20. Maggio 1823)."
https://digitalzibaldone.net/node/p2700_1,Dante,PER,1553,1558,"La cagione per cui negli antichissimi scrittori latini si trova maggiore conformità e di voci e di modi colla lingua italiana, che non se ne trova negli scrittori latini dell'aureo secolo, e tanto maggiore quanto sono più antichi, si è che i primi scrittori di una lingua, mentre non v'è ancora lingua illustre, o non è abbastanza formata, divisa dalla plebea, fatta propria della scrittura, usano un più gran numero di voci, frasi, forme plebee, idiotismi ec. che non fanno gli scrittori seguenti; sono in somma più vicini al plebeo da cui le lingue scritte per necessità incominciano, e da cui si vanno dividendo solamente appoco appoco, usano una più gran parte della lingua plebea ch'è la sola ch'esista allora nella nazione, o che ﻿ 2701 non è abbastanza distinta dalla lingua nobile e cortigiana ec. sì perchè quella lingua che si parla (com'è la cortigiana) tien sempre più o meno della plebea; sì perchè allora i cortigiani ec. non hanno l'esempio e la coltura derivante dalle Lettere nazionali e dalla lingua nazionale scritta, per parlare molto diversamente dalla plebe. Ora l'unica lingua che possano seguire e prendere in mano i primi scrittori di una lingua, si è la parlata, giacchè la scritta ancor non esiste. E siccome la lingua italiana e le sue sorelle non derivano dal latino scritto ma dal parlato, e questo in gran parte non illustre, ma principalmente dal plebeo e volgare, quindi la molta conformità di queste nostre lingue cogli antichissimi e primi scrittori latini. Vedi un luogo di Tiraboschi appresso Perticari, Apologia di ",", capo 43. pag. 430. (20. Maggio 1823)."
https://digitalzibaldone.net/node/p2705_1,Perticari,PER,127,136,"Di alcune cagioni che anche ne' bassi tempi poterono introdurre vocaboli e modi greci nel volgare o ne' volgari d'Italia, vedi "," Apologia di Dante, capo 39. p. 386. (21. Maggio 1823.)."
https://digitalzibaldone.net/node/p2705_1,Dante,PER,149,154,"Di alcune cagioni che anche ne' bassi tempi poterono introdurre vocaboli e modi greci nel volgare o ne' volgari d'Italia, vedi Perticari Apologia di ",", capo 39. p. 386. (21. Maggio 1823.)."
https://digitalzibaldone.net/node/p2705_2,Perticari,PER,33,42,"Dell'antico volgare latino, vedi ", Degli scrittori del 300. lib. 1. cap. 5. 6. 7. (21. Maggio 1823.).
https://digitalzibaldone.net/node/p2708_1,Cartesio,PER,0,8,," distrusse gli errori de' peripatetici. In questo egli fu grande, e lo spirito umano deve una gran parte de' suoi progressi moderni al disinganno proccuratogli da Cartesio. Ma quando questi volle insegnare e fabbricare, il suo sistema ﻿ 2709 positivo che cosa fu? Sarebbe egli grande, se la sua gloria riposasse sull'edifizio da lui posto, e non sulle ruine di quello de' peripatetici? Discorriamo allo stesso modo di Newton, il cui sistema positivo che già vacilla anche nelle scuole, non ha potuto mai essere per i veri e profondi filosofi altro che un'ipotesi, e una favola, come Platone chiamava il suo sistema delle idee, e gli altri particolari {o secondari e subordinati} sistemi o supposizioni da lui immaginate, esposte e seguite. (21. Maggio. 1823.)."
https://digitalzibaldone.net/node/p2708_1,Cartesio,PER,171,179,"Cartesio distrusse gli errori de' peripatetici. In questo egli fu grande, e lo spirito umano deve una gran parte de' suoi progressi moderni al disinganno proccuratogli da ",". Ma quando questi volle insegnare e fabbricare, il suo sistema ﻿ 2709 positivo che cosa fu? Sarebbe egli grande, se la sua gloria riposasse sull'edifizio da lui posto, e non sulle ruine di quello de' peripatetici? Discorriamo allo stesso modo di Newton, il cui sistema positivo che già vacilla anche nelle scuole, non ha potuto mai essere per i veri e profondi filosofi altro che un'ipotesi, e una favola, come Platone chiamava il suo sistema delle idee, e gli altri particolari {o secondari e subordinati} sistemi o supposizioni da lui immaginate, esposte e seguite. (21. Maggio. 1823.)."
https://digitalzibaldone.net/node/p2708_1,Newton,PER,426,432,"Cartesio distrusse gli errori de' peripatetici. In questo egli fu grande, e lo spirito umano deve una gran parte de' suoi progressi moderni al disinganno proccuratogli da Cartesio. Ma quando questi volle insegnare e fabbricare, il suo sistema ﻿ 2709 positivo che cosa fu? Sarebbe egli grande, se la sua gloria riposasse sull'edifizio da lui posto, e non sulle ruine di quello de' peripatetici? Discorriamo allo stesso modo di ",", il cui sistema positivo che già vacilla anche nelle scuole, non ha potuto mai essere per i veri e profondi filosofi altro che un'ipotesi, e una favola, come Platone chiamava il suo sistema delle idee, e gli altri particolari {o secondari e subordinati} sistemi o supposizioni da lui immaginate, esposte e seguite. (21. Maggio. 1823.)."
https://digitalzibaldone.net/node/p2708_1,Platone,PER,591,598,"Cartesio distrusse gli errori de' peripatetici. In questo egli fu grande, e lo spirito umano deve una gran parte de' suoi progressi moderni al disinganno proccuratogli da Cartesio. Ma quando questi volle insegnare e fabbricare, il suo sistema ﻿ 2709 positivo che cosa fu? Sarebbe egli grande, se la sua gloria riposasse sull'edifizio da lui posto, e non sulle ruine di quello de' peripatetici? Discorriamo allo stesso modo di Newton, il cui sistema positivo che già vacilla anche nelle scuole, non ha potuto mai essere per i veri e profondi filosofi altro che un'ipotesi, e una favola, come "," chiamava il suo sistema delle idee, e gli altri particolari {o secondari e subordinati} sistemi o supposizioni da lui immaginate, esposte e seguite. (21. Maggio. 1823.)."
